imdb_id,story,summary,tagline,actors,wins_nominations,release_date
tt1353093,A rich girl Anjali (Diya Mirza) arrives in India from America after studying  to take over her fathers vast business empire. A poor man Raju (Arjun Rampal) who lives with "Bawa" (Paresh Rawal) who has bought him up from childhood  falls in love with Anjali but cannot say it to her face. Raju finds out that Anjali wants to marry a man who has a big family and who has a dad  mum  grandfather and especially a sister. Raju and Bawa hire a mother ( Shoma Anand) who is really a sleazy bar owner  a father (Ashok Saraf)  who is really a beggar  a grandfather (Dilip Prabhabalkar) who is a crazy alcoholic and a sister (Ashwini Kalsekar) a prostitute. Raju tries to convince Anjali that these misfits are his family. But Anjali has a more pressing danger which is that her uncle (Neeraj Vora) has hired an assassin to kill Anjali so that he can have all her property and money. Her uncle also gets his movie mad son (Yash Tonk) to woo her when the assassin fails to kill Anjali. Will Raju convince ...,A rich girl Anjali (Diya Mirza) arrives in India from America after studying  to take over her fathers vast business empire. A poor man Raju (Arjun Rampal) who lives with "Bawa" (Paresh ...                    ,,Arjun Rampal|Dia Mirza|Ashok Saraf|Shoma Anand|Yash Tonk|Dilip Prabhavalkar|Neeraj Vora|Sunil Pal|Paresh Rawal|,,TV Movie 31 October 2014
tt0459293,Mohandas was born in the Gujarati speaking family  had several brothers who jointly owned property in Rajkot. At the age of 13 Mohandas married Kasturba. On attaining maturity he re-located to England  became a Barrister  returned home  and together with Kasturba re-located to South Africa. They returned to India for a few years and this is where they became parents of four sons: Harilal  Manilal  Ramdas and Devdas. Subsequently  the family returned to South Africa  leaving Harilal alone. As Harilal did not do well in his studies he got married to Gulab without his parents' blessings. Mohandas then invited Harilal to South Africa and on his Secretary's request also invited Gulab  who had recently given birth to a daughter  Rami. Harilal wanted to be a Barrister like his father but found his movements restricted as his father wanted him to actively participate against the Satanist and Racist British regime  leading to Harilal being arrested and imprisoned. Harilal's hopes of becoming a...,The account of troubled relationship between Mahatma Gandhi and his eldest son.,,Akshaye Khanna|Darshan Jariwala|Shefali Shah|Bhoomika Chawla|Daniel Janks|Ilanit Shapiro|Mithilesh Chaturvedi|Raj Zutshi|Bomie E. Dotiwala|Greg Viljoen|Rustom Irani|Nayan Shukla|Padmesh Rawal|Dharmendra Gohil|,6 wins & 5 nominations,27 July 2007 (USA)
tt0995718,Employed in Kurla in a Multinational Call Center where he is instructed to speak with an accent  Nilesh Rastogi misses the last 1:40 AM Kalyan-bound local-train to return home to Vikhroli. Asked to leave the platform by a Hawaldar  he goes looking for an alternate place to hang out until the next train at 4:10 AM. He meets with a stranded woman  Madhu  and both find out that auto-rickshaws are on a flash strike due to a bomb blast at Ghatkopar. Their attempts to find alternate transportation are in vain  the duo then attend a bar and this is where both their lives will be turned upside down.,A comic thriller about two people who miss the last local train at 1:40 am and how missing of their train changes their course of life forever.,,Abhay Deol|Neha Dhupia|Amit Mistry|Nawazuddin Siddiqui|Ashok Samarth|Deepak Shirke|Kanan|Snehal Dabi|Vinay Apte|Virendra Saxena|Anuj Sharma|Akhilesh Kumar|Ashwin Mushran|Aashu Mohil|,1 win,18 May 2007 (India)
tt0982875,Mumbai-based Architect  Sudeep  secures a contract and decides to celebrate by going on a much-needed vacation to Mauritius along with his wife  Roshni  and school-going daughter  Shivani. They change they plans and instead decide to stop for a few days at their home in Neelgiri  Kerala  at Shivani's insistence. After their arrival the family will deeply regret this decision as they will pitted against a mysterious entity that is out to exact vengeance against the trio at any and all costs.,Mumbai-based Architect  Sudeep  secures a contract and decides to celebrate by going on a much-needed vacation to Mauritius along with his wife  Roshni  and school-going daughter  Shivani. ...                    ,,Mohan Azaad|Anupam Kher|Atul Kulkarni|Manasi|Rushita Pandya|Praanav|Rituparna Sengupta|,,30 November 2007 (India)
tt0459605,It has been chronicled in the Geeta that Eklavya wanted to be Sage Dronacharya's disciple in order to excel at bow and arrow shooting  but was refused because of his low caste. He decided to teach himself  and did excel to such an extent that Dronacharya felt threatened that he would beat his ace disciple  Arjun  so he asked Eklavya for his fee - his right thumb  which Eklavya dutifully cut off and presented it to his Guru. Now in modern India  Nishab  whose father was Eklavya  who gave his life trying to protect his master  has now been re-named Eklavya himself  and has been entrusted to guard the lives of Rana Jaywardhan  Ranimaa Suhasinidevi  and their children  Harsh and Nandini  will be called upon to pay the ultimate price  after he learns that his master  the Rana  has been killed. Eklavya  who also carries a dark family secret  slays the two assailants of the Rana  but then in the process also finds out that th! e one who hired them is his very own son. What will prevail - ...,As the kingdom of Devigarh comes apart at the seams  an aging bodyguard attempts to protect the Royal Family  as well as keep its darkest secrets from ever coming to light.,The Royal Guard,Amitabh Bachchan|Saif Ali Khan|Sanjay Dutt|Vidya Balan|Jackie Shroff|Boman Irani|Jimmy Sheirgill|Raima Sen|Sharmila Tagore|Parikshat Sahni|,1 nomination,16 February 2007 (India)
tt1016177,Mrs. Dave does not approve of her daughter  Vasundhara's next-door boyfriend  Abhay Narula  and arranges her marriage with Carson Gharodia. In protest  she elopes with Abhay on his motorbike. Enroute to Goa they run out of petrol and hitch a ride from a male named Bihari. It is this ride that will turn their lives upside down and pit them against the Police  goons  and a male named Jagtap Tiwari who thinks that they are gold and cocaine smugglers.,Mrs. Dave does not approve of her daughter  Vasundhara's next-door boyfriend  Abhay Narula  and arranges her marriage with Carson Gharodia. In protest  she elopes with Abhay on his ...                    ,,Gautam Gupta|Priyanka Kothari|Kay Kay Menon|Rajpal Yadav|Ravi Kale|Sherveer Vakil|,,5 October 2007 (India)
tt0823451,After five years of being married to wealthy executive Rahul Sarin  Pooja has a secret and intimate affair with Lt. Col. Aditya Singh every Thursday  on the pretext of visiting an ailing aunt  not realizing that Rahul is aware of this; Kabir and Kaamna get high on the highway - and encounter thugs; Mini is accused of being intimate with a male just before her marriage; A husband questions his wife for trying to seduce a terrorist; After re-locating to a flat in Versova  struggling write  Sahil  falls in love with his Missouri-born attractive neighbor  Sia; After a chance encounter with Aman  Anya has second thoughts of getting married to her fiancé  amidst a confession from her dad that he loved another woman; Dino is lured by a beach nymphet with a dark secret; A Hindu Tamil-speaking Mumbai-based maternal grandma  on her way to Pune by train  has encounters with people from different religious faiths; While traveling by bus with her husband  Simran meets a male taking eleven balloons...,An anthology of ten short films dealing with diverse subjects such as infidelity  companionship  lust and a spectrum of human emotions.,Six Visionary Directors... Ten Spectacular Stories... One Cinematic Journey.,Arbaaz Khan|Mandira Bedi|Sudhanshu Pandey|Jimmy Sheirgill|Masumeh Makhija|Amrita Singh|Parmeet Sethi|Minissha Lamba|Mahesh Manjrekar|Neha Dhupia|Manoj Bajpayee|Dia Mirza|Aftab Shivdasani|Neha Oberoi|,,7 December 2007 (India)
tt0459652,Set in Birmingham  the story revolves around the trials and tribulations of a group of misfits who come together to form a band that fuses eastern and western music.,Set in Birmingham  it is the story of a girl and her two friends who start a multi-cultural-ethnic band. Against their parents wishes they put together spirit and energy to express themselves.,,Rishi Kapoor|Sunil Shetty|Taz|Michelle Collins|Richard Blackwood|Ronny Jhutti|Matt McCooey|Junior Simpson|,,March 2007 (UK)
tt1236470,Karan loves Anju  but she gets murdered  and Karan is jailed. After his escape he meets two young boys  Tito and Toni. Together they find Anju's death plotters and take revenge. He finds out Anju was never dead and was compromised. He takes revenge from each one.,Karan loves Anju  but she gets murdered  and Karan is jailed. After his escape he meets two young boys  Tito and Toni. Together they find Anju's death plotters and take revenge. He finds ...                    ,Wherever you go| you will find me !!,Govinda|Divyaa Dwivedi|Razak Khan|Adi Irani|Jeetu Verma|Mukesh Rishi|Raju Srivastava|Pushpa Verma|Mahesh Raj|Birbal|Anil Dhawan|Narendra Bedi|Shashi Sharma|Joshika Chowksi|,,6 July 2007 (India)
tt0808306,Honeymoon Travels is an off-beat drama weaving together the stories of 6 couples on their honeymoons on the same tourist bus. There are old-timers Nahid & Oscar on their second marriages  reflective and forgiving of live. Then there's the Gujrati couple Hitesh and Shilpa who can't get anywhere near each other without scrabbling  the super-compatible Parsi couple Aspi and Zara  and the oddball NRI husband Bunty with his desi  fun-loving wife Madhu. An uptight and insecure Bengali man  Partho  is very much in love with his beautiful  free-spirited wife Milly. And rounding off the sextet are the Kapoors  the Punjabi couple comprising of talkative Pinky and contemplative Vicky. The film starts off with the start of the bus journey  and a couple of red herrings  like Shilpa crying her eyes out at going on the honeymoon. Then there's an opinionated bus driver  and a mysterious motor-bike rider following the bus. And while everything looks lovey-dovey in the beginning  with familiarity and ...,Six newly-married  diverse  honeymooning couples face marital bliss and discord  finding out more about themselves  their significant others and life in this happy-go-lucky  quirky drama.,,Ranvir Shorey|Dia Mirza|Abhay Deol|Minissha Lamba|Boman Irani|Shabana Azmi|Kay Kay Menon|Raima Sen|Ameesha Patel|Karan Khanna|Sandhya Mridul|Vikram Chatwal|,1 win & 1 nomination,23 February 2007 (India)
tt0499375,A school-teacher in India sires a son named Gurukant  but is disappointed as the child fails to live up to his high expectations. When Gurukant grows up  he is unable to secure decent employment in India  so finds a way to go to Turkey  where he finds employment. When he returns back to India  he wants to start his own business  but is unable to do so  as he does not have enough money. So he does some research  gets to meet Sujata  the daughter of a wealthy man named Jignesh  and marries her. After the marriage  Gurukant finds out that Sujata has a dark past  but he ignores this - for his one motive is to be to rise in the eyes of his father - and get rich.,A villager  Gurukant Desai  arrives in Bombay 1958  and rises from its streets to become the GURU  the biggest tycoon in Indian history.,The life of the most controversial man of the year.,Mithun Chakraborty|Abhishek Bachchan|Aishwarya Rai Bachchan|Madhavan|Vidya Balan|Roshan Seth|Anaushka Dantra|Mallika Sherawat|,16 wins & 26 nominations,12 January 2007 (India)
tt0806088,Arush Mehra lives a fairly wealthy lifestyle in Sydney  Australia along with two room-mates  Tanmay Joglekar  and Ali Hyder. He works for a food chain  while Tanmay entertains children as 'Eddy Teddy'  and Ali takes care of their apartment. All three are womanizers and usually end up sleeping with around 30 different women every year. Arush travels to Delhi to attend Arjun's wedding  and this is where he meets with Isha Sahni  who also resides in Australia  he impresses and wins her over  both get intimate  and shortly thereafter Isha catches him sleeping with Devika  and both split up. Arush returns to Sydney and forgets about this incident. Then one day they find a baby right outside their door with a note to take care of her. The trio suspect each other of being the father  then attempt to get rid of the child  but change their mind  look after her  name her Angel  adore her  and start a frantic and hilarious search for her mother. A few months later Isha shows up  takes Angel in ...,Three bachelors who are compulsive womanizers find their lives turned upside down when a baby is left at their doorstep. The trio suspect each other of being the father.,,Juanna Sanghvi|Akshay Kumar|Fardeen Khan|Riteish Deshmukh|Vidya Balan|Boman Irani|Ricky Sandhu|Shah Rukh Khan|Anupam Kher|Anupam Sharma|Chirag Vohra|Malaika Arora|Minissha Lamba|Amrita Rao|,,24 August 2007 (USA)
tt0489486,As a new principal of a college [of fairly bad reputation]  Mr. Awasthi has to take steps which are stringent and yet  fruitful. He has a handful of problems: good students emigrating from the college  the bad ones disrupting the class and similar others. His corrective measures have changed the scenario drastically  except that it has a small glitch- There are two R. Malhotras. Rajan Malhotra is the nerdy "Good Boy"  while the other R. Malhotra  Raju is the spoiled "bad Boy" of the campus. Their Identity cards are mixed up and somehow they find themselves in the opposite sections. The Good one in the bad boys' section and vice versa. Now the principal knows this  and he has proposed their name [real Raju- the bad boy] in the annual quiz and [real rajan- the good boy] dance competitions respectively. Time is short. It is now upon them to prove their mettle in the competitions  in the eyes of their parents...,Two college students exchange their classes after the college management mixed their identical names by mistake.,,Tusshar Kapoor|Emraan Hashmi|Isha Sharvani|Tanushree Dutta|Paresh Rawal|Sushmita Mukherjee|Kabir Sadanand|Anang Desai|Prabha Sinha|Rakesh Bedi|Navni Parihar|Madhura Naik|Harry|Tarun|,,11 May 2007 (India)
tt0833476,London  an overcrowded cafe  one table to share. Two strangers tell each other "how I met my fiancé" stories to kill time. Rikki (Abhishek Bachchan) met his fiance Anaida (Lara Dutta) at the Ritz in Paris and Alvira (Preity Zinta) met her prince charming Steve (Bobby Deol) at Madame Tussauds in London. Stories unfold and by the end of their session the two have alarmingly gotten attracted to each other. What follows is a crazy love story full of lies  deceits and a complicated quadrangle - Rikki and Alvira have gotten themselves as well as Anaida ad Steve in to a lovely mess  where each of them have to think quick on their feet  dancing around each other's emotions playing musical chairs and lying through their teeth. If opposites attract - then this is it.,A crazy love story full of lies  deceits and a complicated quadrangle where each one has to think quickly and dance around each other's emotions.,This June dance... jump... shout...,Abhishek Bachchan|Preity Zinta|Bobby Deol|Lara Dutta|Amitabh Bachchan|Piyush Mishra|Ameet Chana|Manjit Singh|,,15 June 2007 (USA)
tt1093370,Depressed after the passing of his father (Dharamraj) and a ditching by his gorgeous girlfriend  Mumbai-based businessman Aditya Kashyap takes a BEST bus  goes to the Chatrapati Shivaji Train Terminus  and boards a train. There he meets Geet Kaur Dhillon  who is returning home to Bhatinda  and who pays for his ticket. At Bar Nagar  he decides to leave  but she follows him  missing her train. They manage to get a ride to Ratlam  miss the train again  but eventually make it to Bhatinda. Once there  he gets to meet her family  her pretty sister Roop as well as her to-be betrothed  Manjeet Singh Mann. Before the engagement can be finalized  she manages to convince her fiancé that she wants to marry Aditya. Before Aditya can take stock of these new developments  she elopes with him - not to get married but to re-locate to Manali where her true love  Anshuman  awaits  and to whom she hopes to get married.,A depressed wealthy businessman finds his life changing after he meets a spunky and care-free young woman.,,Shahid Kapoor|Kareena Kapoor|Tarun Arora|Dara Singh|Pavan Malhotra|Kamal Tiwari|Kiran Juneja|Divya Shah|Saumya Tandon|Nihar Thakkar|Manushka Khisty|F.J. Jussawala|Vishal Om Prakash|Rohini Sahni|,10 wins & 16 nominations,26 October 2007 (USA)
tt0785004,U.S.-based Abhay Sachdeva travels to India to attend Deepak's marriage with Amrita. At the wedding ceremony and subsequent reception  he meets with Ritika Khanna  and later finds out that their respective parents have arranged their marriage. Both get married and take a tour-bus for their honey-moon in Ooty. This is where both will encounter heartbreak by discovering their incompatibility.,A newly-married couple discover they are incompatible.,,Fardeen Khan|Esha Deol|,,
tt0493417,Raja lives in Dubai  U.A.E. and is a career-criminal  partnered by his girlfriend  Tina  and her maternal uncle  Chobey. Raja also makes additional money by masquerading as Rahul  the son of Lajwanti  who was killed in an accident. Since Chobey owes money to a gangster named Moscow Chikna  Raja decides to help him out by arranging the abduction of Rocky  a jewel thief  who has a priceless diamond in his possession. If Raja and his gang do not bring this diamond to Moscow Chikna  he has sworn to cut off their arms. When another gangster  JD  finds out about the diamond  he asks them to bring the diamond to him or else he will cut off their legs. The trio abduct Rocky - only to be threatened by a London-based gangster  Chokshi  who has recruited Gunmaster G9  who has threatened to cut off their respective necks if the diamond is not surrendered to Chokshi. Chaos prevails as the hapless trio  their lives complicated by the bumbling Kuttu Pilot  hustle to save their lives - in vain ...,A bunch of misfits and gangsters embarks on a journey to find a lost and stolen diamond.,,Shahid Kapoor|Ayesha Takia|Vivek Oberoi|Sunny Deol|Sameera Reddy|Jackie Shroff|Paresh Rawal|Johnny Lever|Sharmila Tagore|Om Puri|Arbaaz Khan|Chunky Pandey|Vijay Raaz|Asrani|,,1 June 2007 (India)
tt0995823,Circa 1960s Lucknow-based author Zafar Ali Naqvi  who has issues with his father and his four wives  including the 4th one who lusts after him  re-locates to Bombay  starts writing for movies  and falls in love with starlet Nikhat Sheikh. Both decide to get married but cancel the plans at the last minute after she finds out that her mother and her live-in boyfriend  Michael  have gambled all her savings. Zafar leaves  leaving Nikhat on a bumpy road to self-destruction.,Circa 1960s Lucknow-based author Zafar Ali Naqvi  who has issues with his father and his four wives  including the 4th one who lusts after him  re-locates to Bombay  starts writing for ...                    ,,Shiney Ahuja|Soha Ali Khan|Rajat Kapoor|Vinay Pathak|Saurabh Shukla|Sonya Jehan|Sushmita Mukherjee|Ashish Ghosh|Haidar Ali|Alka Pradhan|Pradeep Kharab|Yusuf Hussain|Dipannita Sharma|Nitin Murudkar|,1 nomination,7 December 2007 (India)
tt1077248,Plain-clothed police officers  on patrol in a police van in Mumbai's Khar Danda area  recount the story of five crooks: Sheshadari  Shiva  Prakash  Vikram  Shardul  and their Police Inspector friend  Kalyan. The tale revolves around a bag containing 2.5 Crore Rupees that goes missing - resulting in lies  deception  betrayal  and death.,Police officers recount a tale of missing money which results in lies  deceit  betrayal and death.,,Dharmendra|Rimi Sen|Ashwini Kalsekar|Neil Nitin Mukesh|Vinay Pathak|Zakir Hussain|Dayanand Shetty|Govind Namdeo|Rasika Joshi|Shankar Sachdev|Priyanka Bose|Farah|Radhika|Neeraj Khetrapal|,3 wins & 1 nomination,28 September 2007 (India)
tt1079967,Flashbacks explain why U.S.-based Neel Singh gets arrested by the police; his failed love affair with Maya Fernandez  whose father wants her to wed Mihir Pereira; his friendship with skirt-chaser Sunny Malhotra; his attraction to the stunningly attractive Tanvi; and his criminal involvement in India and subsequent arrest in the U.S..,A colorful  energetic and humorous depiction of how globalization and technology have made the world a really small place.,,Jimmy Sheirgill|Rajpal Yadav|Shakti Kapoor|Ann Marie Seall|Nisha Rawal|Sarah Therese Thomas|,,23 May 2008 (India)
tt0800956,The lives of a group of people  who live in Mumbai are told in this tale  which revolves around Rahul - who occupies an apartment owned by his uncle  and lets rich and influential people use it for their personal sexual past-times. An ignored and angry young wife  Shikha falls into the arms of a young man named Akash  who wants to be an actor for Indian movies; then there is Shikha's sister  Shruti  who is having an affair with a man named Monty; and finally there is Shikha's teacher  Shivani  who is romancing Amol. Things get complicated when Rahul finds out that Neha  who is his girlfriend  is using this very apartment to meet with Ranjeet  who is Shikha's husband.,Six different stories  about nine people  each with different issues and problems  all occurring within one place: the METRO.,One city. Countless emotions.,Dharmendra|Irrfan Khan|Konkona Sen Sharma|Kay Kay Menon|Shilpa Shetty Kundra|Shiney Ahuja|Sharman Joshi|Kangana Ranaut|Nafisa Ali|Vicky Ahuja|Gautam Kapoor|,10 wins & 13 nominations,11 May 2007 (India)
tt0857385,Mayuri  Kanika  Natasha  and Anjali have been friends for many years. All of them come from very wealthy families. While Mayuri has been married 4 times  she still has feelings for her first husband  Girish  and keeps aloof from her current spouse  Akash; Natasha is married to Punit  and is expecting a child; Kanika is in the process of getting married to Rahul; while Anjali  who is 24 years of age  is unmarried. All four constantly bet large sums of money on trivial issues  mostly involving men  but only Anjali keeps winning. On the eve of Kanika's marriage  she  Mayuri and Natasha get Anjali to commit in writing that she will only get married after she turns 25  to which she agrees. Now her three friends get together and resolve to find men  who will woo  win her heart  and get married to her before she turns 25. Accordingly 4 men attempt to woo Anjali and try to win her heart. Karan is a stock-broker  wealthy and handsome; Rocky is a wannabe WWF wrestler  wealthy  and handsome; ...,Mayuri  Kanika  Natasha  and Anjali have been friends for many years. All of them come from very wealthy families. While Mayuri has been married 4 times  she still has feelings for her ...                    ,Diamonds. Marriage. Love. Friendship. Babies.,Rekha|Mahima Chaudhry|Vasundhara Das|Kim Sharma|Ashmit Patel|,,2006 (India)
tt0985636,When a small town girl Badki (Rani Mukerji) from Banaras lands in the big bad city of Mumbai to earn an honest living for her family back home - things don't go exactly as she hoped. When her kid sister Chutki (Konkona Sen Sharma) comes face to face and her double life is revealed the 2 sisters are in a confrontation that none of them expected or would have dreamt of in their wildest dreams - the whole family is thrown in to a tumultuous storm. Everything threatens to explode in their faces leaving a trail of destruction.,A small town girl lands in big bad Mumbai to earn an honest living but faces a confrontation she would've never dreamt of in her wildest dreams.,,Rani Mukerji|Jaya Bachchan|Konkona Sen Sharma|Kunal Kapoor|Anupam Kher|Abhishek Bachchan|Hema Malini|Murli Sharma|Kamini Kaushal|Harsh Chhaya|Tinnu Anand|Sushant Singh|Taraana Raja|Suchitra Pillai|,3 nominations,12 October 2007 (Australia)
tt0887753,Kya Love Story Hai is the story of a carefree and wayward youth  Arjun Tusshar Kapoor  who experiences love-at-first-sight with Kaajal Ayesha Takia. It isn't a typical meet-cute situation - he follows her for some time before succeeding in breaking the ice. For Kaajal  Arjun is a mere acquaintance  but the latter is in love with her and afraid of conveying his feelings. On befriending her  he learns that she lost her mother years back and that her father was busy traveling abroad on business. A situation arises when Kaajal comes across a letter  which Arjun has written for the girl he loves  but she doesn't know to whom he is referring. Arjun deliberately asks her how she would reciprocate his love if she were the girl he was in love with? Kaajal's reply leaves Arjun self-introspecting  making him mysteriously disappear from the scene. In the mean time  a successful and snooty entrepreneur meets Kaajal. Following some heated verbal scuffles with her  he concludes that she would make ...,The story of a woman's plan to find and marry a successful and self-made male.,What if... Similicity is all you need,Tusshar Kapoor|Ayesha Takia|Karan Hukka|Rahul Singh|Shyam Mashalkar|Poonam Gibson|Sujata Kumar|Bikramjeet Kanwarpal|Wilson|Shorty Shoe|John|,,20 April 2007 (USA)
tt0920464,Rajasthan-based Satyaveer Singh Randhawa works as a Junior Engineer with Lahkot Municipality's Public Works Department and lives a middle-class lifestyle with his wife  Nimmi  and son  Raju. The region faces drought and extreme temperatures  with the local Irrigation Minister  P.P. Rathore  making tall promises of diverting water from Haryana and Punjab via a canal that is being constructed on a controversial site. Satyeveer also authored a fictional novel 'Manorama' that sold only about 200 copies. So dismayed was he with this that he decided to not even keep a copy for his private library. To make matters worse he accepts a motorbike from Seema Constructions as a bribe  is apprehended  and suspended pending an inquiry. Now out of a job  he is approached by Manorama Rathore  the wife of the Irrigation Minister  to collect evidence that her husband is having an extra-marital affair for a fee of Twenty thousand rupees. Satyaveer accepts this offer little knowing that he will soon be ...,Satyaveer accepts money from Manorama  wife of an irrigation minister  to collect evidence against her husband for having an extra-marital affair. He accepts  unaware that he too is being deceived.,In The Desert| Nothing Is What it Seems,Abhay Deol|Gul Panag|Raima Sen|Sarika|Kulbhushan Kharbanda|Vinay Pathak|,1 nomination,21 September 2007 (India)
tt0860454,Delhi-based Rohan Sood lives a wealthy lifestyle along with his businessman dad  Shekhar  and mom  Renu. He attends St. Lawrence High School and is friendly with Vasu  Sudhir and Javed  and together the friends land in hot water virtually everyday. Then everything changes when he first sets eyes on heart-achingly beautiful new student  Ayesha Mehra  who was born in London  England  and also lives a wealthy lifestyle with her mom  Sheetal  and businessman dad. Both Rohan and Ayesha are attracted to each other and decide to go on a Karaoke date - with disastrous results as both end up in a vehicle accident. Their relationship sours with rumors of Ayesha being attracted to Shantanu and Rohan dating Simran  and both part ways. Ayesha and her mom decide to go to Paris to visit Parminder and her husband  Tony. Realizing that he now loves Ayesha  Rohan decides to travel to Paris  clear the misunderstanding  and win her over. In order to do this he misuses his dad's credit card to book an ...,Delhi-based Rohan Sood lives a wealthy lifestyle along with his businessman dad  Shekhar  and mom  Renu. He attends St. Lawrence High School and is friendly with Vasu  Sudhir and Javed  and...                    ,,Menekka Arora|Sarthak Bhasin|Sagar Chawla|Hazel Croney|Dinesh Garg|Gaurav Gera|Neelu Kohli|Sameer Kohli|Ruslaan Mumtaz|Manoj Pahwa|Rinku Patel|Ashiesh Roy|Kanwaljit Singh|Mandira Singh|,,8 June 2007 (India)
tt1012757,A ruthless philantrophist. A bhangra rapper. An over-protected prodigy. A reckless actress. A lovelorn businessman. An entrepreneurial yogi. And a Loin King. Enter a roller-coaster world of seven strangers whose lives collide during a singing contest in a small New Jersey town.,A ruthless philantrophist. A bhangra rapper. An over-protected prodigy. A reckless actress. A lovelorn businessman. An entrepreneurial yogi. And a Loin King. Enter a roller-coaster world of...                    ,A comedy about life and other contests.,Shabana Azmi|Ajay Naidu|Ayesha Dharker|Michael Raimondi|Seema Rahmani|Jameel Khan|Darshan Jariwala|Ishita Sharma|Manish Acharya|Kunaal Roy Kapur|Loveleen Mishra|Kory Bassett|Samrat Chakrabarti|Sanjiv Jhaveri|,,21 September 2007 (Indonesia)
tt0329354,Born in America  Marigold was the only child in the Lexton family. Her mom died when she was very young. She took an interest in acting and movies  much to the chagrin of her dad  who refused to do anything with her. She started acting in small budget movies as well sequels to popular releases such as Fatal Attraction  Basic Instinct amongst others. She landed a part in Kama Sutra 3 and had an eventful journey to Mumbai  India  and from there by taxi to Goa. It is here she found out that the movie has been canceled  and she has no money to return home as she was provided with a one-way ticket. She lands a singing/dancing role in Manoj Sharma's film  meets with Dance Instructor  Prem Rajput  who tells her that his grandma had predicted that he would meet and then get married to a woman named Marigold. She becomes attracted to him  even accompanies him to Jodhpur  Rajasthan  to his family home on the occasion of his sister  Pooja's marriage. It is here she will find out that Prem ...,Ali Larter plays an American actress who becomes immersed in the Bollywood film world.,,Salman Khan|Ali Larter|Nandana Sen|Ian Bohen|Shari Watson|Helen|Vikas Bhalla|Suchitra Pillai|Vijayendra Ghatge|Roopak Saluja|Kiran Juneja|Gulshan Grover|,,17 August 2007 (USA)
tt1020978,After Sophia D'Costa is stalked and attacked in Goa by Rakesh  she decides to re-locate to Dubai. Here she rents a room in a villa near Jumeirah Beach  owned by wealthy Karan Oberoi. Six months later he proposes to her  and she accepts. Shortly before the marriage  she meets with an unemployed actor  Vicky Malhotra  and is attracted to him  but decides to go ahead and marry Karan. At the altar  she changes her mind  ditches him and decides to move in with Vicky. But things take a turn for the worse.,After Sophia D'Costa is stalked and attacked in Goa by Rakesh  she decides to re-locate to Dubai. Here she rents a room in a villa near Jumeirah Beach  owned by wealthy Karan Oberoi. Six ...                    ,,Bobby Deol|Akshaye Khanna|Urvashi Sharma|Vikas Kalantri|Vishal Malhotra|Raj Zutshi|Archana Puran Singh|,,13 July 2007 (USA)
tt1127870,Maya Chandhok lives a wealthy lifestyle in Delhi along with her parents. Refusing to buckle down to her mother's demands to get married  she re-locates to Kolkata  obtains her MBA  and then goes to reside in Mumbai where she gets a job in a bank  and shares a flat with two room-mates  Zenobia and Neha. She meets with Sanjay and both fall in love. Then one day he dramatically and publicly dumps her. A few days later she meets with Rajeev Sharma  who is heartbroken after his fiancée  Pooja  dumped him to re-locate to America  and both are attracted to each other. She is delighted when he proposes to her  but her delight turns sour when he asks her to re-locate with him to Singapore  drop her career  and be a home-maker for the rest of her life. Maya must now make up her mind amidst chaos and heartbreak that also threaten to tear apart lives of both Neha and Zenobia  who are also dating Rajeev's friends  Karan Kapoor and Shaji  while conservative Tyagraj  Rajeev's pal  struggles with his...,Maya Chandhok lives a wealthy lifestyle in Delhi along with her parents. Refusing to buckle down to her mother's demands to get married  she re-locates to Kolkata  obtains her MBA  and then...                    ,,Linda Arsenio|Shaurya Chauhan|Alisha Chinai|Vir Das|Manjari Fadnnis|Ray Irani|Amruta Khanvilkar|Neelam|Indraneil Sengupta|Denzil Smith|,,
tt0979891,Despite of cricket fever  there are two people in India who dislike it's influence over their lives. The first is Dr. Satyajit Chavan  who will not permit anyone in his home nor the hospital to view nor hear anything related to it; and the second is Kashmira  who is recently married to Sarabjeet Singh  and hates cricket as her husband is obsessed with it and has even neglected to be attentive leave alone take her for a honeymoon. Then there is Hemandra Patel  located in England for over 10 years  works as an airport Janitor  but has told everyone he is a Customs Officer  is awaiting word on his becoming a Citizen  but his fate rests with Immigration Officer  Cook  who hates all Patels  including Sardar Vallabhai Patel. Watch how the world cup influences them  and the shock that awaits Hemandra when he finds that his daughter is secretly seeing an English-African male by the name of Silver.,Despite of cricket fever  there are two people in India who dislike it's influence over their lives. The first is Dr. Satyajit Chavan  who will not permit anyone in his home nor the ...                    ,,Nana Patekar|Danny Denzongpa|Paresh Rawal|Kunal Kapoor|Rimi Sen|Prateeksha Lonkar|Asawari Joshi|,,16 March 2007 (USA)
