userId,movieId,rating,timestamp
76224,148811,4,1531869717
76224,149606,3.5,1531677142
76224,149670,3.5,1531869268
76224,150268,1,1531502270
76224,152011,2,1531502382
76224,152593,4,1531869306
76224,152828,3,1531870816
76224,152880,4,1531870173
76224,152896,3,1531869699
76224,152984,4,1531870156
76224,152990,3.5,1531870828
76224,153550,4.5,1531872067
76224,153552,4,1531870503
76224,153554,3.5,1531870824
76224,153766,3.5,1531869272
76224,153790,3.5,1531870420
76224,153794,3,1531869519
76224,153796,3,1531870099
76224,153798,3.5,1531870045
76224,153804,4,1531870573
76224,153806,4,1531871396
76224,153816,3,1531872943
76224,153996,3,1531871566
76224,154075,3,1531870176
76224,154077,4,1531869311
76224,154160,1,1531870624
76224,154470,3.5,1531872014
76224,154472,3.5,1531872777
76224,154482,5,1531871202
76224,155285,3,1531869955
76224,158408,4,1531870159
76224,158691,3.5,1531502354
76224,161034,3,1531870168
76224,161105,3,1531870092
76224,163312,4,1531871555
76224,163456,2.5,1531869329
76224,163460,2.5,1531869551
76224,163472,3.5,1531871446
76224,167392,4,1531491766
76224,171751,4.5,1531502299
76224,175571,4,1531872963
76224,178397,3.5,1531870197
76224,181245,4.5,1531491829
76224,182563,2.5,1531869672
76224,182705,3,1531872445
76224,183383,4,1531872127
76224,184165,3.5,1531870838
76224,184221,4,1531871315
76224,184223,4.5,1531676488
76224,184225,1,1531869590
76224,184233,3.5,1531870226
76224,190665,4,1531869753
76491,142382,3,1471970425
76540,107883,4,1415566087
76643,27729,5,1386445430
76690,51884,3,1219976603
76798,179397,4.5,1511201107
76961,141702,3.5,1523210679
77092,6683,3.5,1061356893
77098,73900,3.5,1378666648
77101,167038,4,1485726162
77218,27362,2.5,1300049132
77411,99636,3.5,1462188548
77413,133389,4,1473219789
77413,138804,3,1473219805
77413,161177,3.5,1474830787
77425,6244,2.5,1178477974
77609,105477,1,1381471857
77677,168962,4,1517702421
77699,89632,3.5,1380904247
77722,139,2,828819108
78173,147940,4,1449363649
78279,149606,2.5,1483718848
78475,74787,3.5,1322602839
78476,73881,5,1534708090
78476,120138,5,1534708070
78643,568,3,835703584
78646,94969,4,1437323806
78646,152067,5,1465917586
78678,1900,4.5,1423507123
78678,55098,4.5,1422964599
78678,57183,4.5,1436879679
78678,73513,5,1465224696
78678,97648,5,1422964636
78678,105343,4,1481489398
78678,109728,4.5,1481489412
78678,139205,4.5,1481489406
78678,161177,3.5,1484336432
78690,35828,0.5,1473050505
78690,98198,3.5,1473050505
78690,98956,4,1473050514
78690,99636,5,1473050515
78690,107883,0.5,1473050511
78721,27518,4.5,1438374587
78721,89554,4.5,1438374601
78744,93921,3,1337656822
78748,71460,5,1447447733
78748,83424,5,1447449126
78779,184583,4.5,1529818604
78789,6683,3.5,1476383697
78876,8971,4.5,1328476289
78876,51884,3.5,1275306813
78876,132456,5,1529853414
78923,83264,4,1438600552
78923,107707,0.5,1438600671
78956,2284,4,917910161
79204,148070,5,1448963244
79418,193635,4,1537193497
79440,27362,4,1244103468
79631,139,3,832529518
79738,6244,3,1154400938
79922,36083,3.5,1321525767
79922,36086,4.5,1231473682
80092,27326,3.5,1466200958
80092,34435,4,1466690855
80092,41650,4,1466689903
80092,58111,3.5,1466689328
80092,71688,4,1466689309
80092,73051,4,1466688993
80092,76051,3.5,1466200915
80092,78196,4,1466200750
80092,81111,4,1466690247
80092,82097,3.5,1466689453
80092,83004,3.5,1466691058
80092,88069,4,1466200901
80092,91844,4,1466200688
80092,93782,4.5,1466690213
80092,94661,4,1466690542
80092,94663,4,1466691142
80092,97042,3.5,1466689267
80092,99061,4,1466199986
80092,100336,4,1466691105
80092,103050,3,1466690374
80092,103641,3.5,1466200803
80092,104379,3.5,1471543799
80092,104996,3.5,1466690979
80092,105290,4,1466690826
80092,105477,3.5,1471543823
80092,108514,3.5,1466691222
80092,115973,4,1466689019
80092,129437,5,1473541345
80092,130618,4,1466200470
80092,132952,4,1466690665
80092,133229,4.5,1466200776
80092,133389,4,1466690300
80092,133697,4,1466688982
80092,133699,4.5,1466200593
80092,133767,3.5,1466200368
80092,133769,4,1466689117
80092,134178,4,1466200937
80092,134180,3.5,1466200483
80092,134230,3.5,1466691164
80092,134236,4,1466689258
80092,134330,4,1466200626
80092,134332,3.5,1471543938
80092,134334,3.5,1466689132
80092,134593,4,1466689755
80092,134867,4,1466691022
80092,135204,4,1466689745
80092,135555,3.5,1466200608
80092,135583,3.5,1466200552
80092,135587,3,1466690399
80092,135593,3.5,1466200813
80092,135601,3.5,1466690552
80092,135603,3.5,1466690529
80092,135761,4,1466689420
80092,135763,4,1482700515
80092,135765,3.5,1466691153
80092,135767,4,1466690147
80092,135777,4,1466688969
80092,135781,4,1466690564
80092,135789,4,1466690758
80092,135797,3.5,1466690870
80092,136491,3.5,1466689285
80092,136497,4.5,1466689546
80092,139148,3.5,1466200509
80092,140142,3,1473960313
80092,141058,3.5,1468261330
80092,141162,3.5,1466691040
80092,141203,4.5,1466201225
80092,142384,3.5,1471543864
80092,142817,3.5,1466200404
80092,144934,3.5,1466688899
80092,146110,4,1466690224
80092,146366,4,1466689461
80092,148058,4,1466691001
80092,149670,3.5,1466690042
80092,150296,3.5,1466689008
80092,152352,3.5,1471544006
80092,152356,3.5,1471543971
80092,152364,3.5,1466689372
80092,153766,3.5,1466691200
80092,153768,4,1466690123
80092,153780,4,1466200540
80092,153792,3,1471543892
80092,154158,4,1466690080
80092,154348,3.5,1466689341
80092,154352,3.5,1466688606
80092,154462,3.5,1466200891
80092,154468,3,1466689087
80092,154470,3,1466199963
80092,155575,3,1482872086
80092,157178,4,1466200417
80092,160273,3.5,1466200225
80092,160277,3.5,1466200734
80092,160279,4,1466200878
80092,160281,4,1466201085
80092,160283,3.5,1466201176
80092,160301,4,1471543905
80092,160444,3.5,1466688875
80092,160446,3.5,1466689534
80092,160448,4,1466689701
80092,160450,3,1466689809
80092,160452,3.5,1466689882
80092,160454,4,1466690180
80092,160456,4,1466690286
80092,160458,3.5,1466690622
80092,160460,2.5,1466690806
80092,160462,4,1466690932
80092,160464,3,1466691095
80092,160555,4,1483218334
80092,161034,3.5,1482700647
80092,161094,4,1468261373
80092,162542,4,1482691293
80092,162656,2.5,1482691310
80092,162744,3,1471544112
80092,163046,3,1472146718
80092,167988,4,1484153015
80253,1900,4,938976060
80291,568,4,959301095
80291,2284,4,959300674
80398,51884,4,1233277403
80420,112640,2.5,1438990493
80496,5985,5,1432288191
80496,8971,3,1432288012
80496,27131,3,1432287965
80496,27163,3.5,1431501316
80496,27326,4,1432288020
80496,27362,3,1432287976
80496,27518,4.5,1432288602
80496,27729,4,1432287969
80496,34435,4,1432107718
80496,34466,3,1432288686
80496,36083,3,1432288185
80496,36086,4,1432287951
80496,42208,3.5,1432288189
80496,48239,2.5,1432288757
80496,56167,3,1432288194
80496,64650,3.5,1432287983
80496,69136,3.5,1431499667
80496,73051,2.5,1432288765
80496,73513,5,1432287949
80496,73881,4,1432288603
80496,73900,3.5,1432288770
80496,74426,3,1432288138
80496,76051,3,1432288783
80496,76132,3,1432288767
80496,76269,2.5,1432288019
80496,76291,4,1432287961
80496,79974,3,1432288107
80496,80777,2.5,1432288675
80496,81087,4,1432287992
80496,82980,3.5,1432288110
80496,83004,3.5,1432291891
80496,83266,3,1432288541
80496,83339,2,1432288530
80496,83424,2.5,1432288657
80496,83457,4,1431501304
80496,89554,4,1432288519
80496,91844,4.5,1432287946
80496,94661,4.5,1432288725
80496,94969,4,1431501028
80496,97648,4.5,1431499846
80496,98956,4,1432288098
80496,99061,3,1432288116
80496,101640,3.5,1432287997
80496,101664,3,1432288152
80496,103639,4,1432289950
80496,104379,2.5,1432288181
80496,108514,2.5,1432288721
80496,109096,2.5,1432288170
80496,112501,4,1432287942
80496,112594,3,1432288157
80496,112909,3.5,1432288522
80496,117310,2.5,1431500146
80496,117506,3,1431501040
80496,120138,3.5,1431500767
80496,120486,4,1432287937
80496,121133,3,1432288606
80496,121370,2,1432287994
80496,130492,4,1432292018
80496,130618,4.5,1431499924
80496,132456,2,1432288752
80496,132952,4,1432289099
80496,133767,5,1432293657
80496,133769,4.5,1432293771
80496,134234,3,1434617219
80496,135224,4,1434617130
80500,6683,4.5,1115416030
80694,133389,3.5,1437388955
80694,137920,1,1437389023
80694,139148,4,1437388585
80781,74787,5,1435829265
80802,91241,3,1500764123
80802,153798,3,1532890073
80802,184165,5,1521399094
80877,135494,4,1506884628
81001,107883,5,1517128387
81019,71460,3,1320016398
81392,46770,3,1504453339
81392,55098,5,1511650414
81392,57183,4,1477670933
81392,58111,2.5,1472561618
81392,69269,2,1472284581
81392,71688,3.5,1473156074
81392,74641,2,1473215290
81392,78410,2,1472646591
81392,87882,1.5,1472650350
81392,88065,3,1472490231
81392,88069,3,1472284586
81392,91250,2,1472928551
81392,91805,2.5,1472928548
81392,93782,3.5,1477757858
81392,94663,3,1477757582
81392,98198,3.5,1472492840
81392,101719,3.5,1472490447
81392,103050,3,1472493722
81392,103641,4,1473155225
81392,104996,3.5,1477671329
81392,105343,4,1472644534
81392,109277,2,1472645747
81392,109455,3,1473156360
81392,109728,4,1487608922
81392,134178,3.5,1487608854
81392,134332,3.5,1477671652
81392,134867,4,1474200817
81392,135769,3,1472647604
81392,135777,3.5,1472490759
81392,135783,3.5,1473215553
81392,135875,4,1477756672
81392,139205,3.5,1477757086
81392,141058,3.5,1474202429
81392,142384,2.5,1472650283
81392,144984,3.5,1487609074
81392,146182,2.5,1472649002
81392,146234,1.5,1472650162
81392,146242,3,1477757871
81392,148058,3.5,1504453079
81392,149606,3.5,1477757078
81392,151459,4,1473155030
81392,152011,3,1472727179
81392,152356,3,1472648992
81392,152836,2.5,1472493945
81392,152882,2.5,1472647500
81392,152896,1.5,1472646116
81392,153778,2,1472645881
81392,153784,2.5,1472928526
81392,153792,3,1504452801
81392,153794,2.5,1473215244
81392,153806,4,1474200808
81392,154160,3.5,1473225767
81392,154348,3.5,1472649063
81392,155285,2,1473163135
81392,158408,2.5,1473215305
81392,160454,4,1476542419
81392,160464,3,1477758106
81392,162844,2.5,1472650108
81392,163312,3.5,1472492054
81392,163456,1,1472645688
81392,163458,1.5,1472645813
81392,163460,2.5,1481454516
81392,163466,4,1504452915
81392,163470,3.5,1477673627
81462,33688,3.5,1384424138
81550,72953,3,1266171390
81657,6244,4.5,1074645662
81818,181637,1.5,1514358342
81877,115973,5,1445519548
81924,137490,3.5,1537919828
81924,167392,2,1537933852
82138,147940,3.5,1449326596
82395,2284,4,978688434
82395,51884,3.5,1271023501
82515,1900,4,1166826169
82700,8971,3.5,1221940028
82700,27362,4,1221940325
82700,36086,3,1240782735
82700,56167,2.5,1232893243
82701,107883,3,1533672556
82701,133767,4.5,1533672955
82746,568,3,1029127877
82878,5985,1.5,1131680554
82884,73881,4.5,1473626185
83165,6683,3.5,1210731097
83165,64650,4.5,1321856913
83165,73170,4.5,1321857000
83466,6244,4,1050596068
83539,120138,3,1448003302
83578,184165,3.5,1529335342
83716,79507,3.5,1302746733
83771,130492,3,1430269657
83871,108514,4.5,1442419572
83871,142382,4,1442419627
83871,142384,4.5,1442419679
83983,176331,1,1502015894
84016,103639,4.5,1493499182
84178,71460,3.5,1291997623
84278,34435,0.5,1526471453
84278,55098,0.5,1526471449
84278,57183,0.5,1526471455
84278,91844,0.5,1526471454
84278,100336,0.5,1526471438
84278,105343,0.5,1526471442
84278,115973,0.5,1526471446
84278,130618,0.5,1526471448
84278,133769,0.5,1526471442
84278,135765,0.5,1526471441
84278,139148,0.5,1526471448
84278,141702,0.5,1526471450
84278,151459,0.5,1526471450
84278,167392,0.5,1526471452
84278,171751,0.5,1526471448
84385,94969,5,1444075455
84424,6683,2.5,1484469061
84457,1900,4,976056641
84476,98000,3,1360181960
84476,98198,3.5,1360182041
84476,98956,3.5,1360182066
84476,99636,3.5,1360181995
84476,99731,3,1360181857
84483,73881,3.5,1426047380
84535,57183,4,1500343927
84552,2284,4,1010202888
84660,55098,3.5,1537103056
84768,71460,2.5,1256490967
84775,107883,3.5,1512338446
84793,73051,4,1365425382
84793,91844,2.5,1365425216
84793,94969,4.5,1365425135
84793,97648,5,1365426996
84865,51884,4.5,1179222739
85029,103639,4.5,1376359913
85406,100336,3.5,1367174478
85457,568,4,938843376
85507,167840,0.5,1490006083
85542,185601,4,1527970986
85679,27163,4,1448909398
85679,27518,5,1448909077
85679,36086,5,1448909321
85679,71688,4.5,1448909336
85679,73900,4,1448937019
85679,83264,4,1448909505
85679,83457,3,1448909517
85679,89554,4,1448909435
85679,94661,4,1448936961
85679,94663,4.5,1448909549
85679,120138,3.5,1448904922
85679,132456,4.5,1448909377
85679,134230,3.5,1448909455
85679,135781,4,1448937025
85716,139205,5,1479430794
85716,141702,5,1479533615
85716,148058,5,1479535275
85716,149606,5,1479467235
85716,151459,5,1479467069
85716,165901,5,1485185337
85756,27362,5,1500963543
85756,74787,5,1500963473
85756,101640,5,1500963499
85756,109093,5,1500963502
85756,150268,4,1500963613
85836,34435,1.5,1486760646
85836,71444,3.5,1486760645
85928,176331,0.5,1502319311
85980,5985,3.5,1091485076
86087,45036,2.5,1522430659
86254,27729,3.5,1474583949
86254,69269,3,1489912682
86254,83424,3,1475171214
86254,135823,2.5,1475171230
86559,91844,4,1324865598
86571,1900,5,1102365038
86648,6244,3.5,1152073365
86648,51884,1.5,1196988244
86833,30905,3,1232804745
86858,55098,5,1430454790
86858,69136,3.5,1430455058
86858,73881,4.5,1430454926
86858,94969,2,1430454796
86858,97648,3.5,1430454770
86858,132456,3,1430454942
86859,2284,5,981307279
86976,72953,4,1521376787
87062,27131,4,1442857427
87062,27326,4,1442857419
87062,27362,3.5,1442857142
87062,27518,5,1442855438
87062,27729,4.5,1442860171
87062,34435,4,1442855426
87062,36086,4.5,1442859955
87062,41650,4,1442857256
87062,57183,4.5,1442855777
87062,71460,3.5,1442857467
87062,71688,4.5,1443524565
87062,73051,4,1442857353
87062,73513,4.5,1442859847
87062,80777,3.5,1442857329
87062,82980,3.5,1471981486
87062,83004,4,1442855980
87062,83424,3.5,1442857470
87062,88069,4,1442857252
87062,89554,3.5,1442855544
87062,91241,2.5,1442857289
87062,93782,4,1454023548
87062,93921,3,1442857311
87062,94663,4,1442860196
87062,97042,4,1442857464
87062,98198,4.5,1442859719
87062,98956,4.5,1442855861
87062,100336,4,1442857101
87062,103641,3.5,1467740540
87062,105343,4.5,1442855873
87062,107883,4.5,1462742585
87062,108514,2,1449351427
87062,109093,4.5,1442857280
87062,109455,3.5,1442855772
87062,109728,3.5,1442857058
87062,112501,4,1442857153
87062,112594,3,1442857477
87062,112905,1,1443020514
87062,112907,1,1448135284
87062,115973,4.5,1442857238
87062,117310,2.5,1442857237
87062,117506,4,1436058205
87062,120138,4,1442857054
87062,121133,3.5,1442857459
87062,129437,4.5,1456051597
87062,129788,4.5,1470259680
87062,130618,4,1442855890
87062,132952,4,1442855604
87062,133229,4,1471981252
87062,133389,4,1442859967
87062,133695,4.5,1456051566
87062,133697,4,1443020037
87062,133699,5,1442859304
87062,133767,5,1442855588
87062,133769,4.5,1442860847
87062,134178,4,1442857027
87062,134182,4.5,1442857071
87062,134236,4.5,1442855784
87062,134332,4,1442855622
87062,134342,4,1442855916
87062,134777,2.5,1449667449
87062,134867,4,1442857085
87062,135204,4.5,1442859937
87062,135494,4,1442855758
87062,135500,2,1442857300
87062,135601,4,1448135357
87062,135763,4.5,1442855531
87062,135765,4,1448914216
87062,135767,4.5,1442855786
87062,135769,4,1442857044
87062,135777,4.5,1442855647
87062,135781,4,1442855688
87062,135829,3.5,1442857346
87062,135839,4.5,1454023402
87062,135875,5,1442855883
87062,136491,4,1442857047
87062,136497,4.5,1442863901
87062,137112,4.5,1442857505
87062,139205,4.5,1442860152
87062,141058,4,1442857262
87062,141060,4.5,1453063410
87062,141120,2,1442857237
87062,141201,4.5,1442855476
87062,142677,4,1453673013
87062,142817,3.5,1442858975
87062,142823,3.5,1442859707
87062,142825,4.5,1442860096
87062,142829,4,1442860333
87062,142831,4,1442860368
87062,142833,4,1442860406
87062,142835,4,1449351824
87062,142837,4,1442860611
87062,145496,3.5,1446067836
87062,146134,4.5,1448786520
87062,147940,3.5,1449411555
87062,148058,4.5,1453922854
87062,151459,3,1456938975
87062,151804,2.5,1454364148
87062,152836,4,1462946738
87062,154276,4,1456722618
87062,157106,3.5,1471981483
87062,160301,3.5,1466505059
87062,160555,4.5,1467027006
87062,162542,3,1471479134
87062,162844,1,1471804839
87062,165723,2,1478277568
87062,178933,4,1507381229
87093,99731,1.5,1378428291
87102,568,3,941662990
87376,64650,4,1261200479
87432,74787,4,1511097999
87668,8971,4.5,1379064133
87668,56167,4,1378666165
87898,45036,4,1493339559
88114,154470,1.5,1503654248
88395,93923,3,1340131082
88445,58111,3,1448534646
88445,132358,2.5,1448534800
88462,6683,4,1145061936
88662,141120,3.5,1445112218
88662,141702,4,1445112253
88768,6683,4.5,1123466638
88790,5985,4,1047674365
88833,2284,4,1276540246
88867,1900,1,986159122
89032,568,4,839465159
89046,73881,4.5,1307470431
89311,71688,0.5,1511283502
89316,51884,2.5,1330633902
89333,27326,3.5,1291523577
89333,76291,1,1291537192
89391,149606,2.5,1453366088
89419,8971,3.5,1433265003
89419,27362,5,1433264980
89419,34435,5,1433265039
89419,35828,4,1433264977
89419,69136,4.5,1433264963
89419,76132,4.5,1433264988
89419,79507,4.5,1433264966
89419,116704,4.5,1433264970
89419,117506,4.5,1433264965
89419,120138,4.5,1433265406
89419,134338,3.5,1433264996
89419,134342,3,1433265000
89524,107883,4.5,1482247113
89524,153794,0.5,1482247137
89615,55098,5,1397669057
89615,56167,4.5,1397668696
89615,58933,5,1397668316
89615,73170,3.5,1397669339
89615,89554,5,1397668649
89615,98956,5,1397669009
89725,148058,1.5,1471291744
89757,141058,4,1440390603
89768,144934,2.5,1530497089
89777,58111,4.5,1464982309
89824,27518,3.5,1457965209
89824,64650,2.5,1457965916
89824,83004,3,1457965958
89824,97648,4,1457965159
89824,105343,3,1457965896
89824,130492,3,1457965196
89824,130618,3,1457965862
89824,132456,3.5,1457965197
89824,132952,3.5,1457965855
89824,133389,3.5,1457965189
89824,134180,3.5,1457965951
89824,134230,4,1457965907
89824,134867,4,1457965894
89824,135875,4,1457965231
89824,137920,3.5,1457965088
89824,139148,3,1457965225
89824,147940,2.5,1457965234
89873,6244,5,1366063703
90386,74787,4.5,1455849681
90709,161034,3,1468144346
90794,71460,4.5,1447098550
90794,74787,3,1447098583
90867,120138,4,1448913186
90897,51884,4,1371622697
90953,135789,4.5,1464268816
90967,167392,5,1483943831
91048,73881,0.5,1465757491
91091,568,4,942738033
91135,1900,4,1036913540
91210,6244,4,1147538725
91292,55098,4,1472914370
91292,58111,3,1472752638
91292,71688,2.5,1472730728
91292,73051,2,1472914824
91292,73513,3,1460988667
91292,78410,3,1472914444
91292,83264,1,1472752537
91292,89554,2,1472730707
91292,94663,2,1472729923
91292,98956,1.5,1472729963
91292,135875,3,1472914429
91292,139148,0.5,1472914355
91292,147024,0.5,1475210978
91292,157106,0.5,1460914637
91292,158691,0.5,1472914395
91292,163470,2.5,1472720944
91292,163472,2,1472720949
91338,107883,4,1456656834
91338,132468,5,1456656817
91359,94969,5,1449033951
91359,147940,4,1449033585
91690,2284,4,945660244
91730,97648,0.5,1420833143
92106,33688,4.5,1201965780
92106,56167,0.5,1201957867
92139,27362,5,1238525849
92158,34466,0.5,1329077496
92299,91241,2,1415306807
92465,8971,2.5,1451086097
92465,27131,4,1451086040
92465,27163,5,1451086006
92465,27326,5,1451086022
92465,27729,4,1451086034
92465,36083,5,1451086024
92465,36086,3,1451086081
92465,46770,4,1451086125
92465,74426,5,1451086055
92465,76132,3.5,1451086108
92465,98000,3,1451086048
92465,104379,4,1451086046
92465,109096,5,1451086056
92465,135829,5,1451086128
92465,146244,4,1451086029
92528,27518,3.5,1443807848
92977,57183,4.5,1515242008
92991,112903,2.5,1418901634
93044,568,3,957378999
93044,2284,4,957377622
93112,139,3,833833103
93176,55098,5,1502896355
93176,57183,3.5,1502896196
93176,73513,4.5,1502895213
93176,89554,3.5,1502896412
93176,91844,4.5,1502896343
93176,94969,4,1502895063
93176,97648,4.5,1502895037
93176,98198,4,1502896191
93176,142677,2.5,1502896374
93176,150268,2.5,1502895451
93176,151459,3,1502895471
93176,151997,4,1502894677
93176,160555,4,1502895248
93176,167392,4.5,1502895935
93212,58111,4.5,1448696062
93212,91241,3.5,1448708771
93265,161177,3,1482764841
93298,120138,2.5,1485705170
93404,73881,4,1457465957
93449,1900,4.5,1227460994
93449,51884,3.5,1196611233
93465,74787,3.5,1269903412
93654,71460,3.5,1302433542
93867,6244,4,1052512222
94333,5985,0.5,1076358738
94656,107707,2,1430022791
94704,132456,3.5,1432366758
94806,78410,3.5,1455790718
94843,133699,0.5,1483363443
95023,6244,3.5,1096435748
95132,73881,5,1298150988
95132,83264,4,1298151022
95134,121133,1,1420679647
95174,167038,4,1484807062
95179,101719,3,1506290619
95179,149670,3.5,1506290651
95181,57183,4.5,1434569802
95181,74787,4.5,1434569801
95316,51884,3.5,1222685591
95386,184165,4,1522256496
95402,168962,3.5,1486979628
95453,5985,5,1433341734
95578,107883,5,1494697830
95592,568,3,915314164
95614,2284,4,1030954382
95683,35828,4,1524876647
95683,107707,3,1531777304
95683,134240,3.5,1524922440
95683,135823,2.5,1531998474
95683,135829,3.5,1531862636
95683,146250,2.5,1524929383
95683,146396,1.5,1533767164
95702,8971,2,1221063610
95717,100336,4,1434765484
95717,112909,2,1434765494
95727,45036,4,1468257516
95727,137490,3.5,1468257561
95890,1900,5,1532449255
95905,83424,1.5,1418754180
95940,27518,3,1482155488
95940,34435,4.5,1483664271
95940,46770,3,1526267617
95940,55098,4,1482155561
95940,69136,3.5,1507312760
95940,71460,2,1507371516
95940,73513,4,1483260084
95940,81111,3.5,1483664678
95940,88069,3.5,1483260170
95940,89554,4,1507312814
95940,91241,2,1507313163
95940,91844,4,1483664303
95940,94663,3.5,1507312913
95940,94969,4,1483260078
95940,97648,4.5,1483173641
95940,98198,4,1483664641
95940,98956,2.5,1507313106
95940,99636,3,1507371611
95940,103639,3,1507312849
95940,104379,0.5,1507371618
95940,105343,3.5,1483664221
95940,105477,3,1507371649
95940,108514,2,1507312870
95940,109093,2.5,1526267552
95940,109455,3,1507312977
95940,109728,2,1507313117
95940,112905,3,1526267307
95940,115973,2.5,1507313228
95940,120138,3.5,1481787598
95940,121370,1,1507312822
95940,129437,4.5,1526267743
95940,129788,3,1507313059
95940,130492,3.5,1507313034
95940,132456,3.5,1482154517
95940,132952,4,1483664340
95940,133389,3.5,1507312956
95940,133767,4,1507312885
95940,133769,4,1526267535
95940,134178,3.5,1507312851
95940,134180,3,1507313091
95940,134867,3.5,1483260151
95940,135204,3,1507312906
95940,135601,2.5,1507312948
95940,135783,3,1507313008
95940,135875,4,1483260092
95940,138804,3,1507313075
95940,139148,3,1507312917
95940,139205,3,1507313205
95940,141058,3.5,1526267637
95940,141060,3.5,1507312999
95940,141702,3.5,1507371638
95940,142382,2,1507313027
95940,142829,3,1507312747
95940,146156,3,1507312954
95940,149606,1.5,1507312899
95940,151459,2.5,1507313011
95940,151997,3.5,1507313042
95940,152880,2,1507313167
95940,155285,2,1526267715
95940,160555,3.5,1526267781
95940,161034,1.5,1526267567
95940,167392,4.5,1483661872
95940,174661,0.5,1498883329
95940,176697,3.5,1502883882
95940,182563,1,1517159421
96063,157106,3,1461125461
96222,27163,4,1441861857
96222,27362,5,1441861875
96222,36086,5,1441861191
96222,58111,5,1441861243
96248,154346,4.5,1456865900
96268,74426,5,1268957625
96791,150340,4,1475858243
96878,133389,5,1431423239
97122,27163,5,1428671097
97133,1900,4,1456637040
97260,51884,2,1217635531
97302,73881,0.5,1443079078
97304,88069,4,1339731054
97451,2284,4,945118088
97491,76132,4.5,1270303437
97509,97648,4,1440649508
97736,5985,2,1042125193
97829,146114,2,1495416619
97829,171751,2,1495772950
97877,78196,0.5,1467741424
97877,107883,0.5,1467741625
97877,108514,0.5,1467740681
97877,134230,0.5,1467740791
97877,134334,0.5,1467741682
97877,152836,0.5,1467741307
97895,568,3,996463153
97897,74787,4.5,1498846948
98059,33688,5,1409364043
98059,34435,4.5,1409361590
98059,36086,5,1409363199
98059,69136,5,1409360862
98059,71688,4.5,1409362080
98059,83004,4.5,1409361771
98059,91844,5,1409361824
98059,94969,5,1409359382
98059,98956,4.5,1409360447
98059,103639,4,1409360978
98075,57183,4,1462680739
98075,120138,4.5,1462680734
98075,132358,4,1462680742
98075,135823,4,1462680741
98075,141702,4.5,1462679700
98489,6244,4.5,1053233544
98973,30905,5,1263511633
98974,69269,0.5,1300883423
99016,568,4,1286876572
99016,51884,4,1286876091
99069,73881,5,1346395193
99100,167392,4.5,1508397285
99258,74787,4.5,1500323167
99266,1900,4,1144595339
99318,2284,3,953754277
99395,73513,5,1460220440
99395,151459,3.5,1453536720
99535,103639,4.5,1502703920
99535,105343,4,1502703920
99535,108514,3,1502703920
99535,109455,3.5,1502703920
99535,109728,4,1502703920
99535,115973,5,1502703920
99535,117310,1.5,1502703920
99535,120138,5,1502703920
99535,135875,5,1502703920
99535,142677,4,1502703920
99535,154464,4,1502703920
99537,34435,4.5,1481076773
99537,97648,4,1481076734
99566,71460,2,1264420592
99589,6244,4,1074642522
99625,132468,4.5,1456763214
99829,132456,4,1471462799
100035,91844,3.5,1400866303
100035,99061,3,1400866595
100035,101640,2.5,1400866459
100035,104996,4.5,1400866899
100060,79838,4.5,1282143515
100060,84500,2.5,1297839504
100060,106462,4,1384984386
100060,107853,3,1389057436
100164,161034,5,1468114398
100267,27518,4,1494262579
100267,94663,4,1494262522
100294,107883,4.5,1410016012
100811,83264,3,1432139637
101014,71688,4.5,1282981359
101061,74787,4.5,1502349812
101074,73881,4.5,1533492252
101154,36086,4.5,1448080848
101154,46770,2,1448080891
101154,56167,3.5,1448080859
101154,57183,4.5,1448080814
101154,64650,3.5,1448080898
101154,71688,4,1448080865
101154,73900,4,1448080884
101154,74426,3,1448080873
101154,74641,3.5,1448080894
101154,78408,2.5,1448080905
101154,83264,4,1448080871
101154,89554,4.5,1448080867
101154,91844,4.5,1448081130
101154,94663,4.5,1448080886
101154,94969,4,1448080801
101154,97648,4.5,1448080805
101154,108514,4.5,1448080893
101154,112903,1,1448080908
101154,120138,3.5,1448080798
101154,133389,4.5,1448080817
101154,134867,4.5,1448080912
101154,141058,4.5,1448080900
101154,149606,3.5,1456948543
101154,151459,4,1456948511
101240,1900,4,1264111213
101379,51884,3.5,1177934004
101578,6244,5,1049772628
101740,5985,4.5,1086539887
101754,8971,4,1455401195
101754,27131,3.5,1455400976
101754,27163,4,1455401215
101754,27326,4,1455401262
101754,27362,4,1455401124
101754,27729,3.5,1455401317
101754,33688,4,1455401657
101754,34466,4,1455401352
101754,69269,2,1455401477
101754,98956,2.5,1455401951
101754,99636,3,1455402852
101754,107883,3,1455401885
101754,146164,4.5,1455401363
101754,146358,4,1455401001
101754,146372,2,1455401374
101754,146396,3.5,1455402205
101754,152362,2.5,1455402255
101754,152557,3.5,1455404352
101754,154015,4.5,1456508051
101928,568,1,842959970
102123,41650,4,1449445956
102174,69136,5,1423365969
102194,154160,5,1461602920
102362,130492,2.5,1430313062
102392,101719,0.5,1369217415
102444,55098,4,1318558820
102974,103639,5,1377328410
102982,133767,0.5,1494430961
103013,73881,5,1334821474
103013,88069,5,1345188195
103020,83266,2,1320595285
103020,94969,4,1455459407
103020,97648,4,1440316959
103020,132358,4,1502972260
103020,135875,4.5,1440336864
103199,1900,5,965323652
103199,2284,3,965324931
103210,133389,4.5,1433613675
103241,568,5,940235974
103289,6244,2.5,1057107532
