imdb_id,title,original_title,is_adult,year_of_release,runtime,genres
tt0205189,Kranti Kshetra,Kranti Kshetra,0,1994,\N,Action|Comedy|Drama
tt0205968,Gharwali Baharwali,Gharwali Baharwali,0,1998,138,Comedy
tt0206020,Hote Hote Pyar Hogaya,Hote Hote Pyar Hogaya,0,1999,140,Action|Crime|Romance
tt0206067,Kachche Dhaage,Kachche Dhaage,0,1999,144,Action|Drama|Thriller
tt0206921,Mann,Mann,0,1999,160,Drama|Romance
tt0207341,Biwi No. 1,Biwi No. 1,0,1999,159,Comedy|Drama|Romance
tt0207415,Doli Saja Ke Rakhna,Doli Saja Ke Rakhna,0,1998,170,Drama|Romance
tt0207513,Hindustan Ki Kasam,Hindustan Ki Kasam,0,1999,146,Action|Drama
tt0207626,Naukar Ki Kameez,Naukar Ki Kameez,0,1999,104,\N
tt0209263,Pyaar Koi Khel Nahin,Pyaar Koi Khel Nahin,0,1999,165,Drama|Romance|Thriller
tt0210609,China Gate,China Gate,0,1998,175,Action|Adventure|Drama
tt0210659,Dulhe Raja,Dulhe Raja,0,1998,143,Comedy
tt0210659,Dulhe Raja,Dulhe Raja,0,1998,143,Comedy
tt0210920,Prem Aggan,Prem Aggan,0,1998,168,Drama|Romance
tt0211126,Zakhm,Zakhm,0,1998,125,Drama
tt0211634,Soldier,Soldier,0,1998,156,Action|Drama|Musical
tt0211934,Baadshah,Baadshah,0,1999,175,Action|Comedy|Crime
tt0213677,Ghaath,Ghaath,0,2000,\N,Crime|Drama|Thriller
tt0213775,Kohram,Kohram,0,1999,150,Action|Comedy|Drama
tt0213890,Mohabbatein,Mohabbatein,0,2000,216,Drama|Musical|Romance
tt0214178,Sooryavansham,Sooryavansham,0,1999,168,Action|Drama
tt0214775,House No. 13,House No. 13,0,1991,112,Horror
tt0214931,Mast,Mast,0,1999,153,Fantasy|Musical|Romance
tt0215196,Split Wide Open,Split Wide Open,0,1999,103,Crime|Drama
tt0215245,Thakshak,Thakshak,0,1999,163,Action|Crime|Drama
tt0216707,Dil Kya Kare,Dil Kya Kare,0,1999,158,Drama|Musical|Romance
tt0216817,Hum Saath-Saath Hain: We Stand United,Hum Saath-Saath Hain: We Stand United,0,1999,177,Drama|Family|Musical
tt0217351,Dahek: A Burning Passion,Dahek: A Burning Passion,0,1999,155,Drama|Romance|Thriller
tt0217608,Laawaris,Laawaris,0,1999,117,Action
tt0218533,Call,Pukar,0,2000,176,Action|Drama|Romance
tt0220594,Kartoos,Kartoos,0,1999,124,Action|Crime|Thriller
tt0220596,Khauff,Khauff,0,2000,124,Action|Drama|Thriller
tt0220597,Khoobsurat,Khoobsurat,0,1999,153,Action|Comedy|Romance
tt0220757,Shool,Shool,0,1999,138,Action|Crime|Drama
tt0220832,Vaastav: The Reality,Vaastav: The Reality,0,1999,145,Action|Crime|Drama
tt0221982,Gaja Gamini,Gaja Gamini,0,2000,122,Drama|Fantasy
tt0222012,Hey Ram,Hey Ram,0,2000,186,Crime|Drama|History
tt0222024,Hum Tumhare Hain Sanam,Hum Tumhare Hain Sanam,0,2002,174,Drama|Romance
tt0222270,Phir Bhi Dil Hai Hindustani,Phir Bhi Dil Hai Hindustani,0,2000,160,Comedy|Drama|Musical
tt0225013,Aa Gale Lag Jaa,Aa Gale Lag Jaa,0,1994,158,Romance
tt0225029,Aflatoon,Aflatoon,0,1997,153,Action|Crime|Drama
tt0225515,Dillagi,Dillagi,0,1999,188,Drama|Family|Musical
tt0225566,Drohi,Drohi,0,1992,130,Action|Crime|Romance
tt0226786,Hum Tum Pe Marte Hain,Hum Tum Pe Marte Hain,0,1999,\N,Romance
tt0226847,Jaanam Samjha Karo,Jaanam Samjha Karo,0,1999,153,Drama|Romance
tt0227194,One 2 Ka 4,One 2 Ka 4,0,2001,169,Action|Comedy|Crime
tt0227496,Shreemaan Aashique,Shreemaan Aashique,0,1993,152,Comedy
tt0229193,Aastha: In the Prison of Spring,Aastha: In the Prison of Spring,0,1997,132,Drama
tt0230055,Bulandi,Bulandi,0,2000,175,Action|Drama
tt0230245,Ghar Ki Laaj,Ghar Ki Laaj,0,1979,\N,Drama
tt0230347,Jaanwar,Jaanwar,0,1999,172,Action|Crime|Drama
tt0230358,Janam Se Pehle,Janam Se Pehle,0,1994,150,Crime|Thriller
tt0231197,Aulad Ke Dushman,Aulad Ke Dushman,0,1993,152,Drama
tt0231520,Ek Ghar,Ek Ghar,0,1991,100,Drama
tt0231765,Humshakal,Humshakal,0,1992,\N,Action|Comedy|Drama
tt0232079,Mela,Mela,0,2000,172,Action|Adventure|Comedy
tt0232291,Pati Patni Aur Tawaif,Pati Patni Aur Tawaif,0,1990,\N,Drama|Family
tt0233422,Chachi 420,Chachi 420,0,1997,155,Comedy|Drama|Family
tt0233808,Godmother,Godmother,0,1999,150,Crime|Drama|Thriller
tt0233856,Hello Brother,Hello Brother,0,1999,139,Action|Comedy|Fantasy
tt0234000,Kaho Naa... Pyaar Hai,Kaho Naa... Pyaar Hai,0,2000,172,Action|Romance
tt0234412,Paap Ki Aandhi,Paap Ki Aandhi,0,1991,\N,Action
tt0236978,Amiri Garibi,Amiri Garibi,0,1990,155,Family
tt0238591,Sham Ghansham,Sham Ghansham,0,1998,160,Action|Drama
tt0238936,Devdas,Devdas,0,2002,185,Drama|Musical|Romance
tt0240879,Sardar,Sardar,0,1993,175,Biography|Drama|History
tt0241753,The Morning Breeze,Naseem,0,1995,89,Drama
tt0242509,Haatim Tai,Haatim Tai,0,1990,125,Fantasy
tt0242519,Hera Pheri,Hera Pheri,0,2000,156,Action|Comedy|Crime
tt0242831,Saat Rang Ke Sapne,Saat Rang Ke Sapne,0,1998,171,Drama|Romance
tt0243103,Aaj Ke Shahenshah,Aaj Ke Shahenshah,0,1990,132,Action
tt0243639,Veerta,Veerta,0,1993,129,Action
tt0244528,Hadh Kar Di Aapne,Hadh Kar Di Aapne,0,2000,134,Comedy|Romance
tt0244794,Only You,Sirf Tum,0,1999,150,Drama|Romance
tt0245825,Chal Mere Bhai,Chal Mere Bhai,0,2000,136,Comedy|Romance
tt0246567,Diksha,Diksha,0,1991,120,Drama
tt0246687,Hu Tu Tu,Hu Tu Tu,0,1999,172,Drama
tt0246729,Khiladiyon Ka Khiladi,Khiladiyon Ka Khiladi,0,1996,162,Action|Crime|Drama
tt0246766,Maa,Maa,0,1992,145,Drama
tt0246839,Papa Kahte Hain,Papa Kahte Hain,0,1996,143,Comedy
tt0246905,Saajan Chale Sasural,Saajan Chale Sasural,0,1996,134,Comedy|Drama
tt0247909,Aaj Ka Goonda Raaj,Aaj Ka Goonda Raaj,0,1992,147,Action|Thriller
tt0247911,Aap Mujhe Achche Lagne Lage,Aap Mujhe Achche Lagne Lage,0,2002,180,Action|Drama|Romance
tt0247944,Badal,Badal,0,2000,166,Action|Crime|Drama
tt0247992,Dulhan Hum Le Jayenge,Dulhan Hum Le Jayenge,0,2000,158,Comedy|Drama|Romance
tt0248012,Fiza,Fiza,0,2000,170,Action|Crime|Drama
tt0248126,Kabhi Khushi Kabhie Gham...,Kabhi Khushi Kabhie Gham...,0,2001,210,Drama|Musical|Romance
tt0248185,Mission Kashmir,Mission Kashmir,0,2000,154,Action|Drama|Thriller
tt0248216,Na Tum Jaano Na Hum,Na Tum Jaano Na Hum,0,2002,158,Comedy|Drama|Musical
tt0248307,Pita,Pita,0,1991,\N,Drama
tt0248428,Shiva,Shiva,0,1989,161,Action|Crime|Drama
tt0248617,Yaadein...,Yaadein...,0,2001,171,Drama|Musical|Romance
tt0249371,Ashoka the Great,Asoka,0,2001,176,Action|Biography|Drama
tt0249588,Hum To Mohabbat Karega,Hum To Mohabbat Karega,0,2000,153,Action|Comedy|Romance
tt0250043,Thodasa Roomani Ho Jaayen,Thodasa Roomani Ho Jaayen,0,1990,160,Comedy|Drama|Musical
tt0250122,Yeshwant,Yeshwant,0,1997,145,Action|Crime|Drama
tt0250415,Har Dil Jo Pyar Karega...,Har Dil Jo Pyar Karega...,0,2000,173,Comedy|Drama|Musical
tt0250452,Joru Ka Ghulam,Joru Ka Ghulam,0,2000,169,Comedy|Drama|Romance
tt0250483,Kya Kehna,Kya Kehna,0,2000,155,Drama|Romance
tt0250642,Papeeha,Papeeha,0,1993,\N,Drama
tt0250690,Refugee,Refugee,0,2000,207,Drama|Musical|Romance
tt0250774,Tera Jadoo Chal Gayaa,Tera Jadoo Chal Gayaa,0,2000,143,Musical|Romance
tt0251053,Do Ankhen Barah Hath,Do Ankhen Barah Hath,0,1997,\N,Drama
tt0251068,Ek Phool Teen Kante,Ek Phool Teen Kante,0,1997,\N,Comedy
tt0251143,Insaaf: The Final Justice,Insaaf: The Final Justice,0,1997,155,Action|Comedy|Drama
tt0251194,Mahaanta: The Film,Mahaanta: The Film,0,1997,\N,Action|Crime|Drama
tt0251320,Pehchaan,Pehchaan,0,1993,138,Action|Drama|Thriller
tt0251346,Police Aur Mujrim,Police Aur Mujrim,0,1992,146,Action|Musical|Romance
tt0251356,Qahar,Qahar,0,1997,\N,Action|Crime|Drama
tt0251395,Shapath,Shapath,0,1997,140,Action
tt0251426,Tarazu,Tarazu,0,1997,144,Action|Crime|Drama
tt0251756,Jungle,Jungle,0,2000,146,Action|Adventure|Romance
tt0252038,Tarkieb,Tarkieb,0,2000,156,Mystery|Thriller
tt0252277,Bichhoo,Bichhoo,0,2000,160,Action|Crime|Drama
tt0253194,Kunwara,Kunwara,0,2000,134,Comedy|Drama|Romance
tt0254481,Koi... Mil Gaya,Koi... Mil Gaya,0,2003,171,Action|Drama|Romance
tt0254683,Phool Aur Kaante,Phool Aur Kaante,0,1991,173,Action|Crime|Drama
tt0254927,Aaghaaz,Aaghaaz,0,2000,153,Action|Crime|Drama
tt0255097,Deewane,Deewane,0,2000,164,Action|Romance
tt0255111,Dhadkan,Dhadkan,0,2000,161,Drama|Romance
tt0255112,Dhaai Akshar Prem Ke,Dhaai Akshar Prem Ke,0,2000,167,Drama|Romance
tt0255120,Dil Pe Mat Le Yaar!!,Dil Pe Mat Le Yaar!!,0,2000,148,Drama
tt0255212,Hamara Dil Aapke Paas Hai,Hamara Dil Aapke Paas Hai,0,2000,165,Drama|Romance
tt0255305,Khiladi 420,Khiladi 420,0,2000,157,Action|Romance|Thriller
tt0255309,Kurukshetra,Kurukshetra,0,2000,129,Action|Crime|Drama
tt0255401,Muskurahat,Muskurahat,0,1992,135,Comedy|Drama
tt0255543,Raja Ko Rani Se Pyar Ho Gaya,Raja Ko Rani Se Pyar Ho Gaya,0,2000,148,Comedy|Musical|Romance
tt0255713,Zubeidaa,Zubeidaa,0,2001,153,Biography|Drama|History
tt0256692,Chori Chori Chupke Chupke,Chori Chori Chupke Chupke,0,2001,160,Drama|Musical|Romance
tt0259534,Ramayana: The Legend of Prince Rama,Ramayana: The Legend of Prince Rama,0,1992,170,Action|Adventure|Animation
tt0259547,Conflict,Samar,0,1998,126,Drama
tt0259831,Aakhri Cheekh,Aakhri Cheekh,0,1991,\N,Horror
tt0259877,Bandh Darwaza,Bandh Darwaza,0,1990,155,Action|Drama|Horror
tt0260066,Haathkadi,Haathkadi,0,1995,156,Action|Comedy|Drama
tt0260155,The Monster,Mahakaal,0,1994,132,Horror|Music
tt0260286,Police Mattu Dada,Police Mattu Dada,0,1991,\N,\N
tt0261296,Shaitani Ilaaka,Shaitani Ilaaka,0,1990,\N,Horror
tt0261545,Astitva,Astitva,0,2000,109,Drama
tt0262527,Jhooth Bole Kauwa Kaate,Jhooth Bole Kauwa Kaate,0,1998,\N,Comedy|Romance
tt0262747,Santaan,Santaan,0,1993,161,Drama|Family
tt0263491,Jis Desh Mein Ganga Rehta Hain,Jis Desh Mein Ganga Rehta Hain,0,2000,141,Comedy|Crime|Drama
tt0264210,Zor: Never Underestimate the Force,Zor: Never Underestimate the Force,0,1998,157,Action|Drama|Thriller
tt0265148,Main Prem Ki Diwani Hoon,Main Prem Ki Diwani Hoon,0,2003,197,Comedy|Drama|Musical
tt0265452,Officer,Officer,0,2001,\N,Action|Crime|Drama
tt0266752,Mast Kalandar,Mast Kalandar,0,1991,\N,Action|Drama|Thriller
tt0266875,Raat,Raat,0,1992,127,Horror
tt0267246,Aatish: Feel the Fire,Aatish: Feel the Fire,0,1994,155,Action|Crime|Drama
tt0267252,Ajay,Ajay,0,1996,146,Action|Drama|Romance
tt0267363,Chandni Bar,Chandni Bar,0,2001,150,Crime|Drama
tt0267424,Dhanwaan,Dhanwaan,0,1993,123,Comedy|Drama|Romance
tt0267548,Haseena Maan Jaayegi,Haseena Maan Jaayegi,0,1999,147,Action|Comedy|Romance
tt0267613,Jawab,Jawab,0,1995,\N,Action|Drama|Romance
tt0267617,Courage,Jigar,0,1992,161,Action|Crime|Drama
tt0267703,Maidan-E-Jung,Maidan-E-Jung,0,1995,155,Action|Drama
tt0267742,Megha,Megha,0,1996,\N,Romance
tt0267813,Papi Gudia,Papi Gudia,0,1996,130,Horror|Thriller
tt0267830,Police Officer,Police Officer,0,1992,158,Action
tt0267845,Prem Shakti,Prem Shakti,0,1994,\N,Action|Drama|Fantasy
tt0267905,Sangram,Sangram,0,1993,156,Drama|Romance
tt0267928,Silsila Hai Pyar Ka,Silsila Hai Pyar Ka,0,1999,150,Comedy|Drama|Romance
tt0268273,Dushman,Dushman,0,1990,146,Action|Drama
tt0268326,Geetanjali,Geetanjali,0,1993,150,Drama
tt0268401,Kahin Pyaar Na Ho Jaaye,Kahin Pyaar Na Ho Jaaye,0,2000,159,Comedy|Romance
tt0269758,Raja Ki Ayegi Baraat,Raja Ki Ayegi Baraat,0,1997,158,Drama|Romance
tt0270880,Champion,Champion,0,2000,140,Action|Comedy|Drama
tt0271138,Ramgarh Ke Sholay,Ramgarh Ke Sholay,0,1991,123,Action|Comedy|Crime
tt0271243,Uff! Yeh Mohabbat,Uff! Yeh Mohabbat,0,1997,\N,Action|Comedy|Drama
tt0271458,Dhartiputra,Dhartiputra,0,1993,\N,Action|Drama
tt0271604,Kuch Khatti Kuch Meethi,Kuch Khatti Kuch Meethi,0,2001,120,Comedy|Drama|Family
tt0271748,Raju Chacha,Raju Chacha,0,2000,163,Action|Comedy|Drama
tt0271996,Bhai Thakur,Bhai Thakur,0,2000,118,Action|Drama
tt0272062,Daag: The Fire,Daag: The Fire,0,1999,152,Action|Drama|Thriller
tt0272543,Censor,Censor,0,2001,165,Drama
tt0272607,Farz,Farz,0,2001,\N,Action|Thriller
tt0272651,Hari-Bhari,Hari-Bhari,0,2000,134,Drama|Family
tt0272688,Kasoor,Kasoor,0,2001,151,Drama|Mystery|Thriller
tt0272735,Mujhe Meri Biwi Se Bachaao,Mujhe Meri Biwi Se Bachaao,0,2001,\N,Comedy|Crime|Family
tt0272736,Mujhse Dosti Karoge!,Mujhse Dosti Karoge!,0,2002,149,Drama|Family|Musical
tt0273045,2001: Do Hazaar Ek,2001: Do Hazaar Ek,0,1998,149,Crime|Mystery|Thriller
tt0273164,Daman: A Victim of Marital Violence,Daman: A Victim of Marital Violence,0,2001,\N,Drama
tt0273406,Aashiq,Aashiq,0,2001,160,Action|Drama|Romance
tt0273452,Bandhan,Bandhan,0,1998,154,Action|Drama|Romance
tt0273513,Current,Current,0,1992,119,Drama
tt0273535,Dil Ne Phir Yaad Kiya,Dil Ne Phir Yaad Kiya,0,2001,\N,Drama|Musical|Romance
tt0273695,Jodidar,Jodidar,0,1997,157,Fantasy
tt0273804,Mehndi,Mehndi,0,1998,153,Drama
tt0273884,Nidaan,Nidaan,0,2000,146,Drama|Romance
tt0274019,Pyaar Diwana Hota Hai,Pyaar Diwana Hota Hai,0,2002,148,Drama|Romance
tt0274764,Rock Dancer,Rock Dancer,0,1995,168,Crime|Drama|Musical
tt0275364,Gangster,Gangster,0,1994,\N,Action|Drama|Thriller
tt0275381,Grahan,Grahan,0,2001,110,Crime|Drama
tt0275608,Pyaar Mein Kabhi Kabhi...,Pyaar Mein Kabhi Kabhi...,0,1999,\N,Comedy|Drama|Musical
tt0277981,Rahul,Rahul,0,2001,151,Drama
tt0278291,Ajnabee,Ajnabee,0,2001,165,Action|Crime|Drama
tt0278315,Arjun Pandit,Arjun Pandit,0,1999,150,Action|Crime|Romance
tt0278522,Jodi No.1,Jodi No.1,0,2001,140,Comedy|Romance
tt0279021,Chhupa Rustam: A Musical Thriller,Chhupa Rustam: A Musical Thriller,0,2001,127,Drama|Musical|Romance
tt0280396,Adharm,Adharm,0,1992,\N,Action|Crime|Drama
tt0280465,Bawandar,Bawandar,0,2000,125,Drama
tt0280832,Khal-Naaikaa,Khal-Naaikaa,0,1993,\N,Crime|Drama|Thriller
tt0280968,My Dear Kuttichaathan,My Dear Kuttichaathan,0,1984,96,Action|Adventure|Comedy
tt0281102,Pyaar Tune Kya Kiya...,Pyaar Tune Kya Kiya...,0,2001,123,Romance|Thriller
tt0281656,Bhopal Express,Bhopal Express,0,1999,100,Drama
tt0281913,Hogi Pyaar Ki Jeet,Hogi Pyaar Ki Jeet,0,1999,180,Action|Comedy|Drama
tt0282268,Yeh Hai Mumbai Meri Jaan,Yeh Hai Mumbai Meri Jaan,0,1999,148,Action|Comedy|Romance
tt0282275,Zulmi,Zulmi,0,1999,129,Action|Drama
tt0283911,Bas Itna Sa Khwaab Hai...,Bas Itna Sa Khwaab Hai...,0,2001,\N,Romance
tt0284083,Bond of Love,Ek Rishtaa: The Bond of Love,0,2001,174,Drama|Family
tt0284137,Gadar: Ek Prem Katha,Gadar: Ek Prem Katha,0,2001,170,Action|Drama|Romance
tt0284328,Mujhe Kucch Kehna Hai,Mujhe Kucch Kehna Hai,0,2001,135,Drama|Romance
tt0284479,Shararat,Shararat,0,2002,155,Comedy|Drama|Family
tt0284811,Aarzoo,Aarzoo,0,1999,175,Action|Drama|Musical
tt0284999,Dattak,Dattak,0,2001,125,Drama
tt0285319,Paagalpan,Paagalpan,0,2001,146,Romance
tt0285958,Pyaar Ishq Aur Mohabbat,Pyaar Ishq Aur Mohabbat,0,2001,\N,Drama|Musical|Romance
tt0286416,Aakrosh: Cyclone of Anger,Aakrosh: Cyclone of Anger,0,1998,\N,Action|Crime|Drama
tt0286421,Achanak,Achanak,0,1998,160,Action|Mystery|Thriller
tt0286478,Bade Dilwala,Bade Dilwala,0,1999,146,Comedy|Drama|Romance
tt0286504,Beti No. 1,Beti No. 1,0,2000,\N,Comedy|Drama|Family
tt0286539,Chehraa,Chehraa,0,1999,\N,Drama
tt0286545,Chupp,Chupp,0,1997,\N,Mystery
tt0286576,Darmiyaan: In Between,Darmiyaan: In Between,0,1997,128,Drama
tt0286593,Diljale,Diljale,0,1996,159,Action|Drama|Romance
tt0286620,Fareb,Fareb,0,1996,147,Action|Crime|Drama
tt0286640,Gair,Gair,0,1999,148,Action|Drama
tt0286664,Gudgudee,Gudgudee,0,1997,138,Musical|Romance
tt0286672,Haqeeqat,Haqeeqat,0,1995,166,Action|Drama|Romance
tt0286683,Hero Hindustani,Hero Hindustani,0,1998,152,Action|Comedy|Drama
tt0286705,Hum Dono,Hum Dono,0,1995,154,Action|Comedy|Thriller
tt0286707,Humse Badhkar Kaun: The Entertainer,Humse Badhkar Kaun: The Entertainer,0,1998,\N,Action|Comedy
tt0286723,Iski Topi Uske Sarr,Iski Topi Uske Sarr,0,1998,129,Action|Crime|Drama
tt0286724,Itihaas,Itihaas,0,1997,154,Action|Drama|Romance
tt0286752,Keemat: They Are Back,Keemat: They Are Back,0,1998,162,Action|Comedy|Drama
tt0286772,Kudrat,Kudrat,0,1998,186,Action|Drama|Romance
tt0286803,Main Solah Baras Ki,Main Solah Baras Ki,0,1998,150,Musical|Romance
tt0286891,Phool Aur Aag,Phool Aur Aag,0,1999,\N,Action|Comedy|Crime
tt0286907,Qila,Qila,0,1998,133,Drama|Family|Music
tt0286910,Rajaji,Rajaji,0,1999,150,Comedy|Romance
tt0286934,Safari,Safari,0,1999,\N,Action|Adventure|Romance
tt0286936,Salaakhen,Salaakhen,0,1998,165,Action|Drama
tt0286938,Salma Pe Dil Aa Gaya,Salma Pe Dil Aa Gaya,0,1997,149,Drama
tt0286942,Sardari Begum,Sardari Begum,0,1996,116,Drama
tt0287081,Ustadon Ke Ustad,Ustadon Ke Ustad,0,1998,139,Action
tt0287111,Wajood,Wajood,0,1998,180,Action|Crime|Drama
tt0287152,Yamraaj,Yamraaj,0,1998,\N,Action|Drama
tt0287537,Love Ke Liye Kuch Bhi Karega,Love Ke Liye Kuch Bhi Karega,0,2001,131,Comedy|Crime|Romance
tt0289685,Daava,Daava,0,1997,145,Action|Drama|Romance
tt0289686,Dancer,Dancer,0,1991,150,Action|Drama|Musical
tt0289725,Jung,Jung,0,2000,147,Action|Crime|Drama
tt0289845,Aks,Aks,0,2001,184,Action|Crime|Horror
tt0290179,Dil Ki Baazi,Dil Ki Baazi,0,1993,162,Action|Drama
tt0290183,Elaan,Elaan,0,1994,146,Action|Crime|Thriller
tt0290213,Hum Hain Bemisaal,Hum Hain Bemisaal,0,1994,160,Action|Crime|Drama
tt0290231,Lav Kush,Lav Kush,0,1997,110,Adventure|Drama|Fantasy
tt0290258,Paandav,Paandav,0,1995,132,Action|Drama
tt0290326,Tum Bin...: Love Will Find a Way,Tum Bin...: Love Will Find a Way,0,2001,158,Drama|Romance
tt0290331,Waqt Hamara Hai,Waqt Hamara Hai,0,1993,148,Action|Comedy|Crime
tt0290429,Ashaant,Ashaant,0,1993,141,Action|Thriller
tt0290839,Sainik,Sainik,0,1993,145,Action|Drama|Romance
tt0290940,Zaalim,Zaalim,0,1994,131,Action|Drama
tt0291376,Nayak: The Real Hero,Nayak: The Real Hero,0,2001,187,Action|Drama|Thriller
tt0291883,Ek Ladka Ek Ladki,Ek Ladka Ek Ladki,0,1992,162,Comedy|Romance
tt0292113,Mitr: My Friend,Mitr: My Friend,0,2002,104,Drama
tt0292490,Dil Chahta Hai,Dil Chahta Hai,0,2001,183,Comedy|Drama|Romance
tt0292527,Green Card Fever,Green Card Fever,0,2003,100,Comedy|Drama|Romance
tt0292552,Hum Ho Gaye Aap Ke,Hum Ho Gaye Aap Ke,0,2001,168,Drama|Musical|Romance
tt0292606,Nazar Ke Samne,Nazar Ke Samne,0,1995,96,Action|Crime|Drama
tt0292740,Yeh Raaste Hain Pyaar Ke,Yeh Raaste Hain Pyaar Ke,0,2001,149,Drama|Romance
tt0292742,Zakhmi Dil,Zakhmi Dil,0,1994,151,Action|Drama|Romance
tt0293342,Lajja,Lajja,0,2001,202,Crime|Drama
tt0294264,Aalavandhan,Aalavandhan,0,2001,177,Action|Thriller
tt0294492,Daanveer,Daanveer,0,1996,\N,Action|Crime|Drama
tt0294662,Kaante,Kaante,0,2002,150,Action|Crime|Drama
tt0296574,Company,Company,0,2002,155,Action|Crime|Drama
tt0296705,Rules and Regulations,Kayda Kanoon,0,1993,150,Action|Crime|Drama
tt0297001,Aur Ek Prem Kahani,Aur Ek Prem Kahani,0,1996,\N,Romance
tt0297241,Because I Don't Lie,Kyo Kii... Main Jhuth Nahin Bolta,0,2001,131,Comedy|Fantasy
tt0297983,Ittefaq,Ittefaq,0,2001,138,Action|Comedy|Drama
tt0298606,Yeh Teraa Ghar Yeh Meraa Ghar,Yeh Teraa Ghar Yeh Meraa Ghar,0,2001,175,Comedy|Drama
tt0298607,Yeh Zindagi Ka Safar,Yeh Zindagi Ka Safar,0,2001,146,Drama
tt0299027,Maya,Maya,0,2001,105,Drama
tt0299108,Rehnaa Hai Terre Dil Mein,Rehnaa Hai Terre Dil Mein,0,2001,160,Musical|Romance
tt0300028,Indian,Indian,0,2001,178,Action|Crime|Drama
tt0301179,Deewaanapan,Deewaanapan,0,2001,153,Action|Romance
tt0301240,Moksha: Salvation,Moksha: Salvation,0,2001,150,Drama|Thriller
tt0301250,Tera Mera Saath Rahen,Tera Mera Saath Rahen,0,2001,148,Drama
tt0302524,Ehsaas: The Feeling,Ehsaas: The Feeling,0,2001,116,Drama
tt0304204,Isi Ka Naam Zindagi,Isi Ka Naam Zindagi,0,1992,140,Action|Comedy|Drama
tt0305173,Aamdani Atthanni Kharcha Rupaiya,Aamdani Atthanni Kharcha Rupaiya,0,2001,150,Comedy|Drama|Family
tt0305241,Aranyaka,Aranyaka,0,1994,90,Drama
tt0305455,Pitaah,Pitaah,0,2002,126,Action|Drama
tt0306228,Where's the Party Yaar?,Where's the Party Yaar?,0,2003,110,Comedy
tt0306434,Aankhen,Aankhen,0,2002,165,Comedy|Crime|Drama
tt0306840,Koi Mere Dil Se Poochhe,Koi Mere Dil Se Poochhe,0,2002,165,Musical|Romance|Thriller
tt0306855,Style,Style,0,2001,157,Comedy|Musical|Mystery
tt0307116,Maa Tujhhe Salaam,Maa Tujhhe Salaam,0,2002,162,Action|Drama
tt0307682,Yeh Dil Aashiqanaa,Yeh Dil Aashiqanaa,0,2002,152,Action|Romance
tt0307866,Filhaal...,Filhaal...,0,2002,151,Drama|Romance
tt0307873,Raaz,Raaz,0,2002,151,Drama|Horror|Musical
tt0308347,Haan Maine Bhi Pyaar Kiya,Haan Maine Bhi Pyaar Kiya,0,2002,174,Drama|Musical|Romance
tt0308417,Is Raat Ki Subah Nahin,Is Raat Ki Subah Nahin,0,1996,131,Thriller
tt0309087,Yeh Mohabbat Hai,Yeh Mohabbat Hai,0,2002,\N,Action|Romance
tt0309618,Gaddaar,Gaddaar,0,1995,152,Action|Drama|Romance
tt0309800,Chota Jadugar,Chota Jadugar,0,2003,99,Fantasy
tt0310254,Tumko Na Bhool Paayenge,Tumko Na Bhool Paayenge,0,2002,160,Action|Mystery|Romance
tt0311356,War and Peace,Jang Aur Aman,0,2002,148,Documentary|War
tt0311411,Kranti,Kranti,0,2002,142,Action|Drama
tt0311413,Krodh,Krodh,0,2000,141,Action|Drama
tt0312664,Escape from Taliban,Escape from Taliban,0,2003,166,Adventure|Drama|Thriller
tt0312883,Kya Yehi Pyaar Hai,Kya Yehi Pyaar Hai,0,2002,145,Drama|Romance
tt0313395,Kitne Door... Kitne Paas,Kitne Door... Kitne Paas,0,2002,146,Comedy|Romance
tt0313844,16 December,16 December,0,2002,158,Action|Thriller
tt0314006,Dum,Dum,0,2003,166,Action|Crime|Drama
tt0314186,Humko Tumse Pyaar Hai,Humko Tumse Pyaar Hai,0,2006,128,Drama|Romance
tt0315632,Road,Road,0,2002,134,Thriller
tt0315777,Ansh: The Deadly Part,Ansh: The Deadly Part,0,2002,180,Crime|Drama
tt0316112,Kismat,Kismat,0,1995,149,Action|Drama|Family
tt0316911,Yeh Kaisi Mohabbat,Yeh Kaisi Mohabbat,0,2002,160,Drama|Musical|Romance
tt0317355,Dhoondte Reh Jaaoge!,Dhoondte Reh Jaaoge!,0,1998,\N,Comedy|Drama|Family
tt0317641,Heera Lal Panna Lal,Heera Lal Panna Lal,0,1999,127,Action|Comedy|Crime
tt0317680,Hum Hain Kamaal Ke,Hum Hain Kamaal Ke,0,1993,142,Action|Comedy|Crime
tt0317699,Ekka Raja Rani,Ekka Raja Rani,0,1994,\N,Action|Comedy|Drama
tt0317811,Kasam,Kasam,0,2001,\N,Action|Drama
tt0317985,Pehla Pehla Pyar,Pehla Pehla Pyar,0,1994,\N,Comedy|Drama|Romance
tt0318607,Raasaiyya,Raasaiyya,0,1995,\N,Comedy|Drama
tt0318956,Tum Se Achcha Kaun Hai,Tum Se Achcha Kaun Hai,0,2002,150,Drama|Musical|Romance
tt0319020,Awara Paagal Deewana,Awara Paagal Deewana,0,2002,158,Action|Comedy|Crime
tt0319480,Hafta Vasuli,Hafta Vasuli,0,1998,140,Action
tt0319500,Himmat,Himmat,0,1996,138,Action|Drama|Thriller
tt0319736,The Legend of Bhagat Singh,The Legend of Bhagat Singh,0,2002,155,Action|Biography|Drama
