imdb_id,story,summary,tagline,actors,wins_nominations,release_date
tt5935704,This fictional story is set in 13th century medieval India. a Princess of Sinhala(modern-day Sri Lanka) called Padmavati falls in love with already married Maharawal Ratan Singh  King of Chittor. Upon their marriage  Padmavati is crowned queen  taking the place of wife of Ratan Singh and they reside together in joy and splendor. Their perfect life takes an unfortunate turn when a banished royal priest Chetan convinces Sultan of Delhi Allauddin Khilji to attack Chittor and capture Padmavati for her beauty and luck she could bring him. Sultan Allaudin Khilji  convinced by the priest and driven by desire of ultimate power  prepares to attack Chittorgarh.,Set in medieval Rajasthan  Queen Padmavati is married to a noble king and they live in a prosperous fortress with their subjects until an ambitious Sultan hears of Padmavati's beauty and forms an obsessive love for the Queen of Mewar.,,Deepika Padukone|Ranveer Singh|Shahid Kapoor|Aditi Rao Hydari|Jim Sarbh|Anupriya Goenka|Raza Murad|Ujjwal Chopra|Komal Chhabria|Lankesh Bhardwaj|Bhawani Muzamil|Hriiday Malhotra|Deepak Shreemali|Manish Wadhwa|,30 wins & 32 nominations,25 January 2018 (India)
tt7262178,What happens when the most eligible bachelor in Delhi  Veerey messes up his first meeting with the father of his beloved? The most fatal blow to the loved-up couple: NO blessing from the father-in-law! Not helping the matter further  is Veerey's elder cousin brother  Balli  who threatens the would-be in-laws with dire consequences if anyone dares to break Veerey's heart.,What happens when the most eligible bachelor in Delhi  Veerey messes up his first meeting with the father of his beloved? The most fatal blow to the loved-up couple: NO blessing from the ...                    ,,Pulkit Samrat|Jimmy Sheirgill|Kriti Kharbanda|Satish Kaushik|Supriya Karnik|Yuvika Chaudhry|Payal Rajput|Rajesh Bakshi|Abhishek Duhan|Sumeet Samnani|Micky Makhija|Chandan Bakshi|Nishi Singh|Vidyadhar Karmakar|,,2 March 2018 (India)
tt7720254,Raghu and Abhishek are two young rap singers  living in Mumbai  trying to further their careers by making an album. They are beset by rejection after rejection from cynical and dismissive financiers  even though their young fans love them. The tables seem to have turned when they perform at a function and meet Shera - a larger-than-life figure who offers them help should they ever meet a problem. His presence is reassuring  and he is the strongest character in the film. From here their lives take a downwards spiral. Abhishek is accused of driving while drunk and of assaulting a police officer. No-one will listen to him despite the fact that he was not driving and he was a victim of police brutality. The support of their families and their loyalty to one another is all that holds them up at this time. The upshot is that they are misused by corrupt policemen and lawyers and ultimately Abhi is found guilty but.. - Shera has seen all that has happened  has put in place a mechanism that ...,Two boys with the dreams to change their ordinary lives change the entire corruption system as they take a stand against police brutality with the little help of a benevolent guardian.,,Akshay Anand|Kabir Bedi|Hitesh Bhardwaj|Abhay Bhargav|Ravi Raj Kande|Viju Khote|Usha Nadkarni|Chetna Pande|Daya Shankar Pandey|Raghu Raja|Abhishek Sharma|Vikram Singh|Yashwant Singh|,,16 February 2018 (India)
tt7581902,We have always been told that "Marriage" is a marriage between two families. 'Sonu ke Titu ki Sweety' explores the new age version of the same belief where "Marriage" is a marriage between two friend circles. What happens when you decide to get married  but your best friend and your girlfriend can't see eye to eye. Sonu and Titu are childhood friends. Titu has always been a naïve lover  who falls in love easily and Sonu has always had to step in to save him. But Sweety is the perfect bride and Titu is head over heels in love with her. Sonu's instinct to protect Titu at whatever cost  makes him feel that she's too good to be true. What ensues is a war between the best friend and the bride to be. While Sweety is trying to impress Titu and the family alike  Sonu is out to sabotage the utopian romance.,Titu is going to marry a perfect woman named Sweety. Titu's best-friend Sonu doubts Sweety's character and tries to break the marriage while Sweety tries to do opposite and which leads to war between Bromance and Romance.,,Kartik Aaryan|Nushrat Bharucha|Sunny Singh Nijjar|Alok Nath|Madhumalti Kapoor|Ishita Raj|Pawan Chopra|Ayesha Raza|Deepika Amin|Rajesh Jais|Virendra Saxena|,4 wins & 9 nominations,23 February 2018 (USA)
tt5325684,London based Aryan and Rajveer are son of business tycoon Vikram Khurana.Aryan is handling the family business and is looking out for a new female face for his campaign.He is in love with Rishma whose also looking after his business.Rajveer is a womanizer and professional photographer who approaches Taasha to be the model of their campaign.Taasha soon becomes a star and both brothers fall in love with her.Which leads Aryan to murder Rishma after she finds about his relationship with Taasha.After Aaryan and Taasha dispose Rishma's body it is reveled that Taasha is not who she claims and has come to revenge against Khurana's.,London based Aryan and Rajveer are son of business tycoon Vikram Khurana.Aryan is handling the family business and is looking out for a new female face for his campaign.He is in love with ...                    ,Hate is coming.,Lee Byford|Urvashi Rautela|Gulshan Grover|Vaunisha Kapoor|Lee Nicholas Harris|Ty Hurley|Komal Chhabria|Shaad Randhawa|Atul Sharma|Manoj Anand|Daniel Eghan|Tia Bajpai|Vivan Bhatena|Swaylee Loughnane|,,9 March 2018 (India)
tt6071752,The movie is a romantic comedy that displays the ups and downs in Sumit and Karol's relationship.,The movie is a romantic comedy that displays the ups and downs in Sumit and Karol's relationship.,,Taapsee Pannu|Saqib Saleem|Nidhi Singh|Srishti Shrivastava|Ayesha Kaduskar|Abhilash Thapliyal|Santosh Barmola|,,9 March 2018 (India)
tt4552546,"3 Storeys" is an intriguing film full of twists and turns. Over the course of 3 acts  dark secrets and past regrets are revealed  and it becomes clear that life in this small community is not quite what it seems. Slated to release on 9th March 2018.,"3 Storeys" is an intriguing film full of twists and turns. Over the course of 3 acts  dark secrets and past regrets are revealed  and it becomes clear that life in this small community is ...                    ,,Aisha Ahmed|Tarun Anand|Richa Chadha|Gopal Das|Mallhar Goenka|Sharman Joshi|Saunskruti Kher|Omkar Kulkarni|Masumeh Makhija|Himanshu Malik|Himmat Mav|Ankit Rathi|Pulkit Samrat|Renuka Shahane|,,9 March 2018 (USA)
tt7363076,Set in the 80s in Uttar Pradesh  India  Raid is based on the true story of one of the most high profile raids the country has ever known. Amay Patnaik (Ajay Devgn)  an upright and no-nonsense Income Tax officer has already been transferred 49 times in the past seven years owing to his idealistic and courageous disposition to uncover tax frauds  hitting hard the pockets of many a big shot. When Patnaik is assigned the case of Tauji  a highly influential and feared man in Uttar Pradesh  little does he know that his unerring determination to bring Tauji to justice would culminate in the longest and most challenging raid of his career as also the history of the Income Tax Department of India. Would Amay succeed in the face of an increasingly stubborn and belligerent Tauji forms the crux of the story.,A fearless income tax officer raids the mansion of the most powerful man in Lucknow after someone mysteriously draws his attention towards the evidence.,Heroes don't always come in uniform,Ajay Devgn|Saurabh Shukla|Ileana D'Cruz|Amit Sial|,2 wins & 3 nominations,16 March 2018 (India)
tt6588966,Hichki is a story about a woman who turns her most daunting weakness into her biggest strength. Naina Mathur (Rani Mukerji) is an aspiring teacher who suffers from Tourette Syndrome. After several interviews and numerous rejections  she lands her dream job as a full-time teacher in one of the most elite schools in the city. However  she soon realises that the class she has been assigned comprises of defiant and impish students who can't seem to keep out of trouble. Despite a few initial hiccups  Naina must do whatever she can to ensure that her students realise their true potential  and defy all the odds against them.,Hichki presents a positive and inspiring story about a woman who turns her biggest weakness into her biggest strength.,,Rani Mukerji|Sachin|Neeraj Kabi|Rohit Saraf|Jannat Zubair Rahmani|Harsh Mayar|Vikram Gokhale|Leena Acharya|Supriya Pilgaonkar|Ivan Rodrigues|Shivkumar Subramaniam|Asif Basra|Hussain Dalal|Riya Shukla|,4 nominations,23 March 2018 (USA)
tt7384848,Sushant Dubey checks in at a beach resort of Mauritius late night with his lovely wife Aparna and three-year-old daughter  Titli  who has high fever. As Aparna wakes up the next morning  she is horrified to find Titli missing. The distressed couple goes from pillar to post in a vastly spread resort to search for her  but Titli seems to have disappeared. The police is informed and the most reputed police officer Ramkhilawan Buddu of the Mauritian police force enters the scene. Different people  different viewpoints  different versions about the child going missing turns into a cat and mouse game.,Sushant Dubey checks in at a beach resort of Mauritius late night with his lovely wife Aparna and three-year-old daughter  Titli  who has high fever. As Aparna wakes up the next morning  ...                    ,,Manoj Bajpayee|Tabu|Annu Kapoor|Rajesh Jais|Naveen Kaushik|Kali Prasad Mukherjee|Priyanka Setia|Jaswinder Gardner|Shruti Chandana|Ashu Sharma|V.M. Badola|Sudeep Sarangi|,,6 April 2018 (India)
tt7700730,Dan (Varun Dhawan) is living the life of any carefree 21 year old  revolving around a bunch of friends and fellow hotel interns who feed off each other's everyday moments  their ups and downs. Shiuli (Banita Sandhu) is one such intern at the same hotel  who at times is at a receiving end of Dan's audaciousness. Life goes on until a sudden turn of events smashes Dan and Shiuli's lives together  into a bond that's unlike any 21 year olds. The emotional connection between them goes through a metamorphoses that brings out a form of love that's unlike any other eventually leading to an internal awakening. October is not a Love Story  but rather a story about love.,A group of interns are going through the usual grind when suddenly an accident changes their lives. The protagonist can't get let go of it and becomes obsessed with it. What does it all lead to? Is it love or something else?,This is not a love story. This is a story about love.,Varun Dhawan|Banita Sandhu|Gitanjali Rao|Sahil Vedoliyaa|Isha Chaturvedi|Prateek Kapoor|Iteeva Pandey|Karamveer Kanwar|Ashish Ghosh|Rachica Oswal|,3 wins & 9 nominations,13 April 2018 (USA)
tt6843812,Ronnie is serving in the Indian army.He gets a call from his former lover Neha as she is clueless about her missing daughter.Upon reaching Goa Ronnie sees that Neha is very disturbed by the event and cops are not taking the missing case seriously. Ronnie then starts his own investigation and finds that there is no truth in Neha's story as such thing never happened. But Neha is adamant that her daughter has been kidnapped.,A battle-hardened army officer squares off against drug lords and Russian henchmen to save his ex-lover's kidnapped daughter in the underbelly of Goa  India.,Rebel for love,Tiger Shroff|Disha Patani|Manoj Bajpayee|Randeep Hooda|Deepak Dobriyal|Prateik|Darshan Kumaar|,3 wins & 1 nomination,30 March 2018 (USA)
tt3224288,Teenager Amir is constantly dodging trouble while dealing drugs in the underbelly of Mumbai. Following a drug bust  he evades the cops and ends up on the doorstep of his estranged sister Tara. Complications from concealing Amir land Tara in jail  but she still sees her brother as her only hope of living in the outside world again. While their lives have been darkened by despair  hope may shine from beyond the clouds.,When on the run from the cops   Amir finds his estranged sister Tara  who in a bid to protect her brother lands up in jail. Their entire lives have been clouded by despair as unexpectedly the light shines on them from Beyond the Clouds.,,Ishaan Khattar|Malavika Mohanan|Goutam Ghose|Sharada|Tannishtha Chatterjee|Shashank Shende|Hema Singh|Akash Gopal|Dhwani Rajesh|Amruta Santosh Thakur|Shivam Pujari|,5 wins & 3 nominations,20 April 2018 (USA)
tt7412738,What happens when a crook who bullies others for a living is bullied in his own home? Welcome to Nanu Ki Jaanu - 2018's first madcap horror comedy about a crook dealing with a very singular situation - a ghost in love. Starring Abhay Deol and Patralekhaa in lead roles  expect lots of horror  tons of laughter and dare we say  love? You will not be ready for this roller coaster of emotions.,Nanu Ki Jaanu is a dark comedy  the story of which revolves around a Delhi land mafia agent (Abhay Deol) who tries to deal with the arrival of a ghost in his apartment.,,Abhay Deol|Patralekhaa Paul|Rajesh Sharma|Himani Shivpuri|Manu Rishi Chadha|Brijendra Kala|Shefali Rana|Sapna Choudhary|Shreya Narayan|Manoj Pahwa|Gurmeet Singh|Mahendra Shrivas|Reshma Khan|Spandan Chaturvedi|,,20 April 2018 (India)
tt7881558,Five friends maimed from mercury poisoning try to cover up for an accident that left a man dead.,Five friends maimed from mercury poisoning try to cover up for an accident that left a man dead.,Silence is the most powerful scream,Prabhu Deva|Gajaraj|Ramya Nambeeshan|Indhuja Ravichandran|,,13 April 2018 (USA)
tt4979110,Daas Dev is a 2018 romantic-thriller  with an interesting  modern take on the classic tale of DevDas-Paro-Chandramukhi love triangle  starring Rahul Bhat as Dev  the supremely talented Richa Chadda as Paro  and Aditi Rao Hydari as Chandni.,Daas Dev is a 2018 romantic-thriller  with an interesting  modern take on the classic tale of DevDas-Paro-Chandramukhi love triangle  starring Rahul Bhat as Dev  the supremely talented Richa Chadda as Paro  and Aditi Rao Hydari as Chandni.,,Yogesh Raj Mishra|,,27 April 2018 (India)
tt6978268,A recounting of the story of infamous British-born terrorist Ahmed Omar Saeed Sheikh  who kidnapped and murdered Wall Street Journal reporter Daniel Pearl in 2002.,A recounting of the story of infamous British-born terrorist Ahmed Omar Saeed Sheikh  who kidnapped and murdered Wall Street Journal reporter Daniel Pearl in 2002.,A Brief History of Terrorism,Rajkummar Rao|Rajesh Tailang|Satwant Kaur|,2 nominations,4 May 2018 (India)
tt7098658,Hidayat Khan is the son of an Indian freedom fighter and agent posing as an informant for the Pakistani government. He wishes to make his 20-year-old daughter Sehmat an agent and continue the family tradition of being in service to the country. Sehmat leaves college. She is hastily trained by senior RAW officer Khalid Mir. Her father uses his friendship with Brigadier Syed of the Pakistan Army to get Sehmat married to his son  Iqbal Syed  a military officer. Sehmat quickly settles into her married life  she falls in love with Iqbal. But everything starts to complicated.,A Kashmiri woman agrees to marry a Pakistani army officer in order to spy on Pakistan during the Indo-Pakistan War of 1971.,An incredible true story,Alia Bhatt|Vicky Kaushal|Rajit Kapoor|Shishir Sharma|Ashwath Bhatt|Jaideep Ahlawat|Arif Zakaria|Amruta Khanvilkar|Kanwaljit Singh|Aman Vasishth|Veer Samra|Saloni|Deepak Saini|Sima Pari|,21 wins & 26 nominations,11 May 2018 (USA)
tt8324474,A father obsessed with an old school copying machine wreaks havoc on the family  causing a change in their relationships. Explores the life of each family member and how their lives are intertwined with each other.,A father obsessed with an old school copying machine wreaks havoc on the family  causing a change in their relationships. Explores the life of each family member and how their lives are intertwined with each other.,,Naseeruddin Shah|Kabir Sajid|Virti Vaghani|Sonali Kulkarni|Aamir Bashir|Naveen Kasturia|Beena Banerjee|Neha Chauhan|Tina Sood|Pawan Mahendru|Purushotam Mulani|Deepak Kripalani|Abhishek G. Dixit|Santosh Patil|,,11 May 2018 (India)
tt8175968,Rakesh  an out of luck DJ  has just found out that the gig he was to perform in Goa  has been canceled. He is in urgent requirement of money to save his Dad's clinic and in that desperation  partly agrees to carry a packet on his return flight to Delhi. He doesn't realise what's in the packet and the consequences. A bunch of devastated employees of an airline that is shutting down  decide to hijack it's last flight in a bid to recover some dues and to punish their employer. It's the same flight as DJ Rakesh's. With them are flying a bunch of interesting and some weird passengers. Things take a funny turn when people on the flight accidentally get high on the dope including the high jackers. As the plane loses it's direction  the fliers behave out of their minds  the flight turns into one big party...high in the sky.,Rakesh  an out of luck DJ  has just found out that the gig he was to perform in Goa  has been canceled. He is in urgent requirement of money to save his Dad's clinic and in that desperation...                    ,,Sumeet Vyas|Mantra Mugdh|Sonnalli Seygall|,,18 May 2018 (India)
tt7260848,Hilarity ensues when a member of the Sharma family tethers between life and death as his relatives from across the country set up camp in Mumbai waiting for the inevitable that seems to have been delayed  indefinitely.,Hilarity ensues when a member of the Sharma family tethers between life and death as his relatives from across the country set up camp in Mumbai waiting for the inevitable that seems to have been delayed  indefinitely.,,Vinay Pathak|Suneeta Sengupta|Alka Amin|Manoj Pahwa|,,18 May 2018 (India)
tt6826438,Captain Ashwat Raina's efforts to turn India into a nuclear state are at first met with criticism and then years later  with an offer from the government. With the help of Himanshu Shukla  the Prime Minister's principal secretary  he leads a team to conduct a second nuclear test series. The only major threat lurking is the American Lacrosse satellite which caught the first test preparations  further causing America to warn India about such future tests. With their patriotic hearts and unbreakable spirits  Ashwat and his team race against time to conduct the tests confidentially while the country's worsening political scenario as well as the presence of spies from US and Pakistan puts them into both mental as well as physical challenges.,Ashwat Raina and his teammates arrive in Pokhran to re-conduct a confidential nuclear test  where they face challenges from the American Lacrosse satellite and local spies.,1998| India: one secret operation| six Indians shocked the world| made India proud.,John Abraham|Boman Irani|Diana Penty|Anuja Sathe|Vikas Kumar|Yogendra Tiku|Aditya Hitkari|Ajay Shankar|Darshan Pandya|Mark Bennington|,,25 May 2018 (USA)
tt8338746,Set in the wild wild east  the story of Phamous invites you on an odyssey that hits your heart and face at the same time. Find love  power and wisdom amidst guns and dhakkad's. In a clash of ambition  love and hope  this story shows the rise of the unique duo of Kadak Singh and Ram Vijay Tripathi against the patriarch Shambhu all tied up in a saga by an innocent boy. Politics and Power come against Love and Revenge exposing the hollow darkness of human nature. How the most powerful people fall for the clumsiest human emotions and are willing to tear down the world around them  making it very difficult for loyalty  love and hope to exist. Will it survive? Starring Kay Kay  Pankaj Tripathi  Jackie Shroff and Jimmy Sheirgill along with Shriya Saran  the characters welcome you to the land of bandook for the war  is on.,Set in the wild wild east  the story of Phamous invites you on an odyssey that hits your heart and face at the same time. Find love  power and wisdom amidst guns and dhakkad's. In a clash ...                    ,,Jimmy Sheirgill|Shriya Saran|Kay Kay Menon|Pankaj Tripathi|Jackie Shroff|Mahie Gill|Brijendra Kala|Achyut Potdar|Deep Raj Rana|Jameel Khan|Samvedna Suwalka|Karan Patel|Padmavati Rao|Satyadeep Misra|,,1 June 2018 (India)
tt8223250,Bioscopewala is an extrapolation of Rabindranath Tagore's Kabuliwala. It extends the story from where Tagore's Kabuliwala ends. In this extrapolation  Kabuliwala shows films to children in Kolkata and misses his daughter in Kabul ravaged by civil war. Will he meet his daughter again? Will their story find a completion this time? Bioscopewala stars legendary actor Danny Denzongpa  Geetanjali Thapa  Tisca Chopra and Adil Hussain. Kabuliwala is a Bengali short story written by Rabindranath Tagore in 1892. The story is of a Pashtun merchant from Kabul  who comes to Calcutta (present day Kolkata)  India each year for selling dry-fruits and while living in India he becomes friends with a five-year-old girl Mini from a middle-class aristocratic family as she reminds him of his daughter who lives in Kabul. Presented by Fox Star Studios in association with Star India  Bioscopewala is Produced by Sunil Doshi and Directed by Deb Medhekar and will release in theaters on 25th May 2018.,A woman meets her dead father's old friend  who was the operator of a Bioscope show that she loved in her childhood. Connecting India and Afghanistan  a story of love and cinema unfolds.,,Danny Denzongpa|Geetanjali Thapa|Adil Hussain|Tisca Chopra|Brijendra Kala|Ekavali Khanna|Maya Sarao|Miraya Suri|Prisha Dabbas|Sahra Khan Sahibi|Simon Frenay|Shashi Bhushan|Subroto Sarkar|Sumit Sarkar|,,25 May 2018 (India)
tt7431594,Text: 25 years ago arms dealer Shamsher Singh shifted to Al Shifa island with his family .When he was accused of doing illegal business of arms by government of India.He has a business rival Rana who has attacked him many a times.But his nephew Sikander always came to his rescue who is also closest person to him and further who can take over his business.Twins Sanjana and Suraj kids of Shamsher don't go well with Sikander.Shamesher has a dream to go back to India and Sikander is his only hope.Apart from twin cousin's Sikander will have to face betrayal from trusted aide Yash and Jessica his loves who is not who she claims to be.,Relationships and loyalties of a criminal family planning its next big heist are tested when some shocking revelations strike them.,,Anil Kapoor|Salman Khan|Bobby Deol|Jacqueline Fernandez|Daisy Shah|Saqib Saleem|Freddy Daruwala|,2 wins & 1 nomination,15 June 2018 (USA)
tt6452574,Few lives in our times are as dramatic and enigmatic as the saga of Sanjay Dutt. Coming from a family of cinema legends  he himself became a film star  and then saw dizzying heights and darkest depths: adulation of die-hard fans  unending battles with various addictions  brushes with the underworld  prison terms  loss of loved ones  and the haunting speculation that he might or might not be a terrorist. Sanju is in turns a hilarious and heartbreaking exploration of one man's battle against his own wild self and the formidable external forces trying to crush him. It depicts the journey of a man through everything that life can throw at him. Some true stories leave you thinking "did this really happen?" This is one such unbelievable story that happens to be true.,Sanju is a biopic of the controversial life of actor Sanjay Dutt: his film career  jail sentence and personal life.,One Man . . . Many Lives,Ranbir Kapoor|Paresh Rawal|Manisha Koirala|Vicky Kaushal|Dia Mirza|Anushka Sharma|Sonam Kapoor|Jim Sarbh|Karishma Tanna|Boman Irani|Ashnoor Kaur|Siya|Tabu|Sayaji Shinde|,12 wins & 24 nominations,29 June 2018 (USA)
tt6129302,Bhavesh Joshi Superhero is an action film about a young man who wants to continue doing the right and challenge the wrong. And on this journey  he discovers that he's destined to do bigger things  which will transform him from a common man into a superhero.,The origin story of Bhavesh Joshi  an Indian superhero  who sets out to fulfill his slain friend's wish to clean and reform the country  by training himself to fight and wearing a mask.,This year| justice will have a new name.,Harshvardhan Kapoor|Priyanshu Painyuli|Ashish Verma|Shreiyah Sabharwal|Pratap Phad|Chinmay Mandlekar|Nishikant Kamat|Ram Kishan Dhakad|Hrishikesh Joshi|,2 nominations,1 June 2018 (USA)
tt7638344,From the moment they set eyes on each other  Madhukar and Parthavi felt something familiar  something pure  but as their love blossomed  so did their problems. Torn between society and their families  their fate became uncertain. DHADAK is a simple  passionate story about first love.,Set in Rajasthan  this love story explores how the protagonists deal with issues like differences between castes and honor killings.,,Ishaan Khattar|Janhvi Kapoor|Ashutosh Rana|Aditya Kumar|Kharaj Mukherjee|Ankit Bisht|Shalini Kapoor|Aishwarya Narkar|Usha Shree|Sartaj Ansari|Hempushpak Arora|Aishwarya Avinash|Vishwanath Chatterjee|Alok Ranjan Chaudhary|,9 wins & 7 nominations,20 July 2018 (USA)
tt7695014,The royal saga of deceit  conspiracy  greed and lust continues in the third installment of the series  as the Saheb and Biwi are pitted against an enemy and everyone involved is scheming ruthlessly for their own personal gain.,The royal saga of deceit  conspiracy  greed and lust continues in the third installment of the series  as the Saheb and Biwi are pitted against an enemy and everyone involved is scheming ruthlessly for their own personal gain.,,Sanjay Dutt|Jimmy Sheirgill|Mahie Gill|Chitrangda Singh|Kabir Bedi|Deepak Tijori|Pamela Singh Bhutoria|Soha Ali Khan|Nafisa Ali|Deep Raj Rana|Zakir Hussain|Manas Thakkar|Rishina Kandhari|Kanika Dang|,,27 July 2018 (USA)
tt8060624,Three best friends fall in love with a simple  stay-at-home girl from their neighbourhood. As they all go out of their way to win her love  they are pitted against each other in their efforts.,Three best friends fall in love with a simple  stay-at-home girl from their neighbourhood. As they all go out of their way to win her love  they are pitted against each other in their efforts.,,Dharmesh Yelande|Punit Pathak|Raghav Juyal|Isha Rikhi|,,27 July 2018 (India)
tt6514010,Brij Mohan (36)  a hosiery shop owner in a busy Delhi market  desperately wants to change his life. He is fed up of his ball-crusher wife and mounting debts. In order to escape his wretched life  he changes his appearance and adopts a new identity as Amar Sethi  but ends up committing a botched up murder. He runs off with his young girlfriend  hopeful of making a new beginning. Instead  as luck would have it  he finds himself trapped in a web of his own Karma.,A man fakes his own death. Unfortunately for him  starting a new life with a new identity will only bring him more problems.,Karma is a B*tch,Arjun Mathur|Nidhi Singh|Sheetal Thakur|Manav Vij|Aanchal Chauhan|Sunny Hinduja|Vijayant Kohli|Yogendra Tiku|Lokesh Mittal|Jitendra Gupta|,,3 August 2018 (USA)
tt7618184,One family member tries to help her own family which are trapped in a dark controversy.,One family member tries to help her own family which are trapped in a dark controversy.,,Taapsee Pannu|Rishi Kapoor|Prateik|Ashutosh Rana|Neena Gupta|Ashrut Jain|Simran Nisha|,2 wins & 14 nominations,3 August 2018 (USA)
tt7919680,The movie depicts a journey carried out from Bangalore to Kochi by two friends  the reserved Avinash played by Dulquer Salmaan  and his friend Shaukat played by Irrfan Khan with a lighter take on life  who pick up the chirpy teenager Mithila on the way.,Two friends and a chirpy teenager take a road trip from Bangalore to Kochi.,,Irrfan Khan|Dulquer Salmaan|Mithila Palkar|Amala Akkineni|Akash Khurana|Kriti Kharbanda|Donna Munshi|Abir Abrar|Beena Banerjee|Siddharth Menon|Adrika Shetty|Sameer Saxena|Kallirroi Tziafeta|Richard John Lovatt|,2 nominations,3 August 2018 (USA)
tt7881542,When Professor Harpreet Kaur lands in Shanghai  the last thing she would have on her mind is getting kidnapped. A crazy comedy of errors unrolls as the 'Happy' gang - Bagga  Guddu  Happy and Usmaan Miyaan - navigate through China while Harpreet  aka Happy is caught in the crosshairs.,When Professor Harpreet Kaur lands in Shanghai  the last thing she would have on her mind is getting kidnapped. A crazy comedy of errors unrolls as the 'Happy' gang - Bagga  Guddu  Happy ...                    ,,Sonakshi Sinha|Diana Penty|Jimmy Sheirgill|Ali Fazal|Piyush Mishra|Jassie Gill|Denzil Smith|Jason Tham|Bijou Thaangjam|Jeeveshu Ahluwalia|Gaurav Dixit|Ashu Sharma|,2 nominations,24 August 2018 (USA)
tt6173990,Tapan Das manager of Gold winning Indian hockey team during British rule dreams of bringing Gold medal to the country post Independence.India is nearing Independence and Tapan finds news of 1948 Olympics. Tapan prepares his own team for the upcoming Olympics.But during the partition team also gets divided along with the country.,The journey of a man who was instrumental in making India win its first Olympic gold medal as a free nation.,,Akshay Kumar|Mouni Roy|Kunal Kapoor|Amit Sadh|Viineet Kumar|Sunny Kaushal|Nikita Dutta|Andrew Havill|Manjit Singh|Christopher James Burton|Kumud Pant|Varun Raj|Sam Succoi|Bhawsheel Sahni|,3 wins & 3 nominations,15 August 2018 (USA)
tt8202612,There are about 2 Lakh policemen in Mumbai. Tasked with the safety of this enormous city  a majority of them don't necessarily have the "cleanest" of vardis. When four such police inspectors are burnt alive in a series of merciless killings  the entire police force is rocked with terror. The media is looking for answers. The public is on the fence over these killings. These crimes reflect Vir as a person. Bold  Calculating  and Unapologetic. He's not scared of killing  or dying. It was clear that he had an agenda. A reason. A drive; behind these deaths and he was far from done. Fearing the next attack  the Commissioner calls upon their best bet to catch Vir. DCP Shivansh is what a proper policeman looks like. Strong  Courageous  Patriotic and most importantly  "Clean." And of course  he's the best at what he does. What follows is a succession of events that will test his Probity to the fullest. He is up against Vir  who is a vigilante and will stop at nothing to complete his mission. ...,DCP Shivansh has been tasked to catch Vir  the man behind police killings in the city. Both are eventually against the same enemy but divided by a fine line  the law.,Beimaan pitega| corruption mitega!,John Abraham|Manoj Bajpayee|Aisha Sharma|Amruta Khanvilkar|Manish Chaudhary|Myrah Dandekar|Devdutta Nage|Nora Fatehi|,5 nominations,15 August 2018 (USA)
tt7609114,Inheriting from the ancestors  the legacy of the Ayurveda panacea 'Vajrakavach'  a famed and effective remedy for all ills  the brother duo Pooran and Kaala use the kavach with varied intentions. While Pooran who is good-hearted puts in use his heritage to help people  Kaala looks out for his interest in money. Parmar  an erstwhile Casanova and a colorful character who is also a sharp and intelligent lawyer of repute  is the paying guest in the brothers' house. He is a thorn in Kaala's side  as he is paying the same rent for 35 years  that is of 125 rupees. Adding to the Punjabi mix  Chikoo is a pretty Gujarati girl  who steals Kaala's heart and brings a sinister twist to the tale.,An upright Ayurveda practitioner is hounded by big pharmacy giants for his age-old formula that cures everything.,,Dharmendra|Sunny Deol|Bobby Deol|Kriti Kharbanda|Asrani|Satish Kaushik|Binnu Dhillon|,,31 August 2018 (USA)
tt7722258,An orphan  with a brilliant mind  joins RAW and is burdened by the killing of his entire team. Until he doesn't avenge their death  he can't live in peace with his love. So  he hatches a genius plan.,An orphan  with a brilliant mind  joins RAW and is burdened by the killing of his entire team. Until he doesn't avenge their death  he can't live in peace with his love. So  he hatches a genius plan.,Dil Ki Ladaai Dimaag Se,Utkarsh Sharma|Ishita Chauhan|Mithun Chakraborty|Ayesha Jhulka|Nawazuddin Siddiqui|,,24 August 2018 (India)
tt8108202,Chanderi village is haunted for years by a witch whose called as Stree. She abducts men in dark leaving their clothes behind during the four day annual festival. Vicky young and handsome village tailor disbelief's these stories. He meets an Unnamed women whose in the village every year during the festival. Vicky and the women start getting close to each other. But his friends Jaana and Bitu get suspicious that till date only Vicky has seen the women and believe that she could be Stree.,In the small town of Chanderi  the menfolk live in fear of an evil spirit named "Stree" who abducts men in the night. Based on the urban legend of "Nale Ba" that went viral in Karnataka in the 1990s.,,Rajkummar Rao|Shraddha Kapoor|Pankaj Tripathi|Aparshakti Khurana|Abhishek Banerjee|Ram Kishan Dhakad|Atul Srivastava|Vijay Raaz|Aakash Dabhade|Nora Fatehi|Kriti Sanon|Flora Saini|,10 wins & 19 nominations,31 August 2018 (USA)
tt7162758,An action-war drama based on the 1967 Nathu La and Cho La clashes along the Sikkim border after 1962 Sino-Indian War.,An action-war drama based on the 1967 Nathu La and Cho La clashes along the Sikkim border after 1962 Sino-Indian War.,,Jackie Shroff|Arjun Rampal|Sonu Sood|Gurmeet Choudhary|Abdul Quadir Amin|Siddhant Kapoor|Harshvardhan Rane|Luv Sinha|Abhilash Chaudhary|Esha Gupta|Bijou Thaangjam|Sonal Chauhan|Monica Gill|Dipika Kakar|,1 nomination,7 September 2018 (India)
