title,imdb_id,poster_path,wiki_link
Yeh Vaada Raha (film),tt0397742,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/YehVaadaRaha.jpg/220px-YehVaadaRaha.jpg,https://en.wikipedia.org/wiki/Yeh_Vaada_Raha_(film)
Bhula Na Dena,tt0361376,,https://en.wikipedia.org/wiki/Bhula_Na_Dena
Chashme Buddoor (1981 film),tt0082162,https://upload.wikimedia.org/wikipedia/en/thumb/c/c1/Chashme_Buddoor.jpg/220px-Chashme_Buddoor.jpg,https://en.wikipedia.org/wiki/Chashme_Buddoor_(1981_film)
Dahshat,,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Dahshat_poster.jpg/220px-Dahshat_poster.jpg,https://en.wikipedia.org/wiki/Dahshat
Chehre Pe Chehra,tt0367595,https://upload.wikimedia.org/wikipedia/en/thumb/0/0e/Chehre_Pe_Chehra.jpg/220px-Chehre_Pe_Chehra.jpg,https://en.wikipedia.org/wiki/Chehre_Pe_Chehra
Dard (1981 film),tt0315462,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Dard_1981.jpg/220px-Dard_1981.jpg,https://en.wikipedia.org/wiki/Dard_(1981_film)
Dhanwan (1981 film),tt0373790,https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Dhanwan_1981_film_poster.png/220px-Dhanwan_1981_film_poster.png,https://en.wikipedia.org/wiki/Dhanwan_(1981_film)
Dhuan,tt0215714,https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Dhuaanfilm.jpg/220px-Dhuaanfilm.jpg,https://en.wikipedia.org/wiki/Dhuaan
Ek Hi Bhool,tt0259996,https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/EkHiBhool.jpg/220px-EkHiBhool.jpg,https://en.wikipedia.org/wiki/Ek_Hi_Bhool
Fiffty Fiffty,tt0359266,https://upload.wikimedia.org/wikipedia/en/thumb/f/fe/Fiffty_Fiffty.jpg/220px-Fiffty_Fiffty.jpg,https://en.wikipedia.org/wiki/Fiffty_Fiffty
Gehra Zakhm,tt0430133,,https://en.wikipedia.org/wiki/Gehra_Zakhm
Ghamandee,tt0380384,https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/Ghamandeefilm.jpg/220px-Ghamandeefilm.jpg,https://en.wikipedia.org/wiki/Ghamandee
Ghungroo Ki Awaaz,tt0260047,https://upload.wikimedia.org/wikipedia/en/3/3a/Ghungroo_Ki_Awaaz.jpg,https://en.wikipedia.org/wiki/Ghungroo_Ki_Awaaz
Harjaee,tt0373887,,https://en.wikipedia.org/wiki/Harjaee
Hum Se Badkar Kaun,tt0378069,https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Hum_Se_Badkar_Kaun.jpg/220px-Hum_Se_Badkar_Kaun.jpg,https://en.wikipedia.org/wiki/Hum_Se_Badkar_Kaun
Jail Yatra,tt0390139,,https://en.wikipedia.org/wiki/Jail_Yatra
Jeene Ki Arzoo,tt0361770,https://upload.wikimedia.org/wikipedia/en/thumb/0/00/JeenekiAarzoo.jpg/220px-JeenekiAarzoo.jpg,https://en.wikipedia.org/wiki/Jeene_Ki_Arzoo
Jiyo To Aise Jiyo,tt0392193,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Jiyo_To_Aise_Jiyo_film_poster.jpg/220px-Jiyo_To_Aise_Jiyo_film_poster.jpg,https://en.wikipedia.org/wiki/Jiyo_To_Aise_Jiyo
Zakhmee Insaan,tt0370087,,https://en.wikipedia.org/wiki/Zakhmee_Insaan
Jwala Daku,tt0485811,,https://en.wikipedia.org/wiki/Jwala_Daku
Jyoti (1981 film),tt0157873,https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Jyoti_%281981_film%29.jpg/220px-Jyoti_%281981_film%29.jpg,https://en.wikipedia.org/wiki/Jyoti_(1981_film)
Kalyug (1981 film),tt0080982,https://upload.wikimedia.org/wikipedia/en/thumb/e/e9/Kalyug_1981_poster.jpg/220px-Kalyug_1981_poster.jpg,https://en.wikipedia.org/wiki/Kalyug_(1981_film)
Kaalia,tt0082594,https://upload.wikimedia.org/wikipedia/en/thumb/d/d8/Kaalia_%28movie_poster%29.jpg/220px-Kaalia_%28movie_poster%29.jpg,https://en.wikipedia.org/wiki/Kaalia
Kachche Heere,tt0155788,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Kachche_Heere_1982_film_poster.jpg/220px-Kachche_Heere_1982_film_poster.jpg,https://en.wikipedia.org/wiki/Kachche_Heere
Katilon Ke Kaatil,tt0262717,https://upload.wikimedia.org/wikipedia/en/e/ec/Katilon_Ke_Kaatil.jpg,https://en.wikipedia.org/wiki/Katilon_Ke_Kaatil
Khoon Aur Paani,,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Khoon_Aur_Paani.jpg/220px-Khoon_Aur_Paani.jpg,https://en.wikipedia.org/wiki/Khoon_Aur_Paani
Khoon Ka Rishta,tt0381319,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Khoon_Ka_Rishta.jpg/220px-Khoon_Ka_Rishta.jpg,https://en.wikipedia.org/wiki/Khoon_Ka_Rishta
Khoon Ki Takkar,tt0381321,,https://en.wikipedia.org/wiki/Khoon_Ki_Takkar
Krodhi,tt0214866,https://upload.wikimedia.org/wikipedia/en/b/bb/Krodhi_poster.jpg,https://en.wikipedia.org/wiki/Krodhi
Khuda Kasam (1981 film),tt0359552,,https://en.wikipedia.org/wiki/Khuda_Kasam_(1981_film)
Kudrat,tt0154749,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Kudrat2.jpg/220px-Kudrat2.jpg,https://en.wikipedia.org/wiki/Kudrat
Laawaris (1981 film),tt0082644,https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Laawaris_1981.jpg/220px-Laawaris_1981.jpg,https://en.wikipedia.org/wiki/Laawaris_(1981_film)
Ladaaku,,,https://en.wikipedia.org/wiki/Ladaaku
Laparwah,tt0246033,https://upload.wikimedia.org/wikipedia/en/thumb/7/79/Laparwah_poster.jpg/220px-Laparwah_poster.jpg,https://en.wikipedia.org/wiki/Laparwah
Love Story (1981 film),tt0234141,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Love_Story_1981_film_poster.jpg/220px-Love_Story_1981_film_poster.jpg,https://en.wikipedia.org/wiki/Love_Story_(1981_film)
Maan Gaye Ustaad,tt0243396,,https://en.wikipedia.org/wiki/Maan_Gaye_Ustaad
Kranti,tt0234054,https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/Kranti.jpg/220px-Kranti.jpg,https://en.wikipedia.org/wiki/Kranti
Main Aur Mera Haathi,tt0371809,https://upload.wikimedia.org/wikipedia/en/2/28/Main_Aur_Mera_Haathi.jpg,https://en.wikipedia.org/wiki/Main_Aur_Mera_Haathi
Plot No. 5,tt1142320,,https://en.wikipedia.org/wiki/Plot_No._5
Nakhuda (film),tt0341496,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Nakhuda_1981.jpg/220px-Nakhuda_1981.jpg,https://en.wikipedia.org/wiki/Nakhuda_(film)
Meri Aawaz Suno,tt0359688,https://upload.wikimedia.org/wikipedia/en/a/a2/Meri_Aawaz_Suno.jpg,https://en.wikipedia.org/wiki/Meri_Aawaz_Suno
Paanch Qaidi,,https://upload.wikimedia.org/wikipedia/en/thumb/7/70/Paanch_Qaidi.jpg/220px-Paanch_Qaidi.jpg,https://en.wikipedia.org/wiki/Paanch_Qaidi
Naseeb (1981 film),tt0082797,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Naseeb1981film.jpg/220px-Naseeb1981film.jpg,https://en.wikipedia.org/wiki/Naseeb_(1981_film)
Naram Garam,tt0082796,https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Naram_Garam.jpg/220px-Naram_Garam.jpg,https://en.wikipedia.org/wiki/Naram_Garam
Kahani Ek Chor Ki,tt0390152,https://upload.wikimedia.org/wikipedia/en/8/89/Kahani_Ek_Chor_Ki.jpg,https://en.wikipedia.org/wiki/Kahani_Ek_Chor_Ki
Pyaasa Sawan,tt0262714,https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/Pyaasa_Sawan.jpg/220px-Pyaasa_Sawan.jpg,https://en.wikipedia.org/wiki/Pyaasa_Sawan
Raaz (1981 film),tt0237631,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Raaz_%281981%29.jpg/220px-Raaz_%281981%29.jpg,https://en.wikipedia.org/wiki/Raaz_(1981_film)
Professor Pyarelal,tt0158122,https://upload.wikimedia.org/wikipedia/en/thumb/2/25/Professor_pyarelal.JPG/220px-Professor_pyarelal.JPG,https://en.wikipedia.org/wiki/Professor_Pyarelal
Prem Geet,tt0313495,,https://en.wikipedia.org/wiki/Prem_Geet
Sadgati,tt0083018,,https://en.wikipedia.org/wiki/Sadgati
Roohi,tt1315590,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Roohifilm.jpg/220px-Roohifilm.jpg,https://en.wikipedia.org/wiki/Roohi
Rocky (1981 film),tt0215132,https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Rocky_1981.JPG/220px-Rocky_1981.JPG,https://en.wikipedia.org/wiki/Rocky_(1981_film)
Waqt Ki Deewar,tt0360170,https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Waqt_Ki_Deewar.jpg/220px-Waqt_Ki_Deewar.jpg,https://en.wikipedia.org/wiki/Waqt_Ki_Deewar
Sansani: The Sensation,tt0479747,,https://en.wikipedia.org/wiki/Sansani:_The_Sensation
Sameera (film),tt0364642,,https://en.wikipedia.org/wiki/Sameera_(film)
Sahhas,tt0246212,,https://en.wikipedia.org/wiki/Sahhas
Shakka (film),tt0390473,https://upload.wikimedia.org/wikipedia/en/f/fa/Shakka_%28film%29.jpg,https://en.wikipedia.org/wiki/Shakka_(film)
Tajurba,tt0367116,,https://en.wikipedia.org/wiki/Tajurba
Umrao Jaan (1981 film),tt0083248,https://upload.wikimedia.org/wikipedia/en/thumb/4/40/Umrao_Jaan_movie_poster.jpg/220px-Umrao_Jaan_movie_poster.jpg,https://en.wikipedia.org/wiki/Umrao_Jaan_(1981_film)
Wardat,tt0246322,https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/WardatMithun.jpg/220px-WardatMithun.jpg,https://en.wikipedia.org/wiki/Wardat
Yaarana (1981 film),tt0083349,https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/Yaarana_1981.jpg/220px-Yaarana_1981.jpg,https://en.wikipedia.org/wiki/Yaarana_(1981_film)
Silsila (1981 film),tt0083081,https://upload.wikimedia.org/wikipedia/en/thumb/1/11/Silsila.jpg/220px-Silsila.jpg,https://en.wikipedia.org/wiki/Silsila_(1981_film)
Aap To Aise Na The,tt0178198,,https://en.wikipedia.org/wiki/Aap_To_Aise_Na_The
Aanchal (1980 film),tt0178185,https://upload.wikimedia.org/wikipedia/en/thumb/c/c1/Aanchal_%281980%29.jpg/220px-Aanchal_%281980%29.jpg,https://en.wikipedia.org/wiki/Aanchal_(1980_film)
Zamane Ko Dikhana Hai,tt0230993,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Zamane_Ko_Dikhana_Hai.jpg/220px-Zamane_Ko_Dikhana_Hai.jpg,https://en.wikipedia.org/wiki/Zamane_Ko_Dikhana_Hai
Aap Ke Deewane,tt0178195,https://upload.wikimedia.org/wikipedia/en/thumb/f/fe/Aapkedeewane.jpg/220px-Aapkedeewane.jpg,https://en.wikipedia.org/wiki/Aap_Ke_Deewane
Aasha (1980 film),tt0178204,https://upload.wikimedia.org/wikipedia/en/thumb/4/4c/Aasha_%28soundtrack_album_cover%29.jpg/220px-Aasha_%28soundtrack_album_cover%29.jpg,https://en.wikipedia.org/wiki/Aasha_(1980_film)
Abdullah (film),tt0259170,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Abdullah_1980_film_poster.jpg/220px-Abdullah_1980_film_poster.jpg,https://en.wikipedia.org/wiki/Abdullah_(film)
Agent 009,tt2784646,https://upload.wikimedia.org/wikipedia/en/thumb/3/35/Agent009film.jpg/220px-Agent009film.jpg,https://en.wikipedia.org/wiki/Agent_009
Agreement (film),,https://upload.wikimedia.org/wikipedia/en/thumb/5/59/Agreement_poster.jpg/220px-Agreement_poster.jpg,https://en.wikipedia.org/wiki/Agreement_(film)
Albert Pinto Ko Gussa Kyoon Aata Hai,tt0080343,https://upload.wikimedia.org/wikipedia/en/thumb/2/27/Albert_Pinto_Ko_Gussa_Kyoon_Aata_Hai.jpg/220px-Albert_Pinto_Ko_Gussa_Kyoon_Aata_Hai.jpg,https://en.wikipedia.org/wiki/Albert_Pinto_Ko_Gussa_Kyoon_Aata_Hai
Aakrosh (1980 film),tt0080322,https://upload.wikimedia.org/wikipedia/en/thumb/0/00/Aakrosh80.jpg/220px-Aakrosh80.jpg,https://en.wikipedia.org/wiki/Aakrosh_(1980_film)
Adventures of Ali-Baba and the Forty Thieves,tt0079749,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Alibaba40film.jpg/220px-Alibaba40film.jpg,https://en.wikipedia.org/wiki/Alibaba_Aur_40_Chor_(1980_film)
Arising from the Surface,tt0081453,,https://en.wikipedia.org/wiki/Arising_from_the_Surface
Apne Paraye,tt0157320,,https://en.wikipedia.org/wiki/Apne_Paraye
Be-Reham,tt0230028,,https://en.wikipedia.org/wiki/Be-Reham
Bandish (1980 film),tt0154201,https://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Bandish_%281980%29.jpg/220px-Bandish_%281980%29.jpg,https://en.wikipedia.org/wiki/Bandish_(1980_film)
Bombay 405 Miles,tt0157418,,https://en.wikipedia.org/wiki/Bombay_405_Miles
Chambal Ki Kasam,tt0370392,,https://en.wikipedia.org/wiki/Chambal_Ki_Kasam
Choron Ki Baaraat,tt0237098,,https://en.wikipedia.org/wiki/Choron_Ki_Baaraat
Chunaoti,tt0359076,https://upload.wikimedia.org/wikipedia/en/a/ac/Chunaoti_poster.jpg,https://en.wikipedia.org/wiki/Chunaoti
Dhan Daulat,tt0379246,,https://en.wikipedia.org/wiki/Dhan_Daulat
Do Aur Do Paanch,tt0080638,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Do_Aur_Do_Paanch.jpg/220px-Do_Aur_Do_Paanch.jpg,https://en.wikipedia.org/wiki/Do_Aur_Do_Paanch
Do Premee,tt0231475,,https://en.wikipedia.org/wiki/Do_Premee
Dostana (1980 film),tt0080653,https://upload.wikimedia.org/wikipedia/en/thumb/e/e6/Dostana_1980.JPG/220px-Dostana_1980.JPG,https://en.wikipedia.org/wiki/Dostana_(1980_film)
Ek Baar Kaho,tt0340091,https://upload.wikimedia.org/wikipedia/en/c/ca/Ek_Baar_Kaho.jpg,https://en.wikipedia.org/wiki/Ek_Baar_Kaho
Gehrayee,tt0259322,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Gehrayee-dvd-cover.jpg/220px-Gehrayee-dvd-cover.jpg,https://en.wikipedia.org/wiki/Gehrayee
Garam Khoon,tt0432866,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Garam_Khoon.jpg/220px-Garam_Khoon.jpg,https://en.wikipedia.org/wiki/Garam_Khoon
Guest House (1980 film),tt0260060,,https://en.wikipedia.org/wiki/Guest_House_(1980_film)
Hum Paanch (film),tt0080901,https://upload.wikimedia.org/wikipedia/en/thumb/a/a9/HumPaanch5.jpg/220px-HumPaanch5.jpg,https://en.wikipedia.org/wiki/Hum_Paanch_(film)
Jal Mahal (film),tt0230357,https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/Jal_Mahal_%28film%29.jpg/220px-Jal_Mahal_%28film%29.jpg,https://en.wikipedia.org/wiki/Jal_Mahal_(film)
Insaf Ka Tarazu,tt0080926,https://upload.wikimedia.org/wikipedia/en/thumb/e/ed/Insaaf_Ka_Tarazu_FilmPoster.jpeg/220px-Insaaf_Ka_Tarazu_FilmPoster.jpeg,https://en.wikipedia.org/wiki/Insaf_Ka_Tarazu
Jazbaat (1980 film),tt0956298,https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/Jazbaat80.jpg/220px-Jazbaat80.jpg,https://en.wikipedia.org/wiki/Jazbaat_(1980_film)
Judaai (1980 film),tt0260112,https://upload.wikimedia.org/wikipedia/en/thumb/3/30/Judaai80.jpg/220px-Judaai80.jpg,https://en.wikipedia.org/wiki/Judaai_(1980_film)
Jwalamukhi (1980 film),tt0239514,,https://en.wikipedia.org/wiki/Jwalamukhi_(1980_film)
Karz (film),tt0214841,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/Karz%2C_1980_film_poster.jpg/220px-Karz%2C_1980_film_poster.jpg,https://en.wikipedia.org/wiki/Karz_(film)
Kali Ghata (1980 film),tt0357826,,https://en.wikipedia.org/wiki/Kali_Ghata_(1980_film)
Jyoti Bane Jwala,tt0262534,https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/Jyoti_Bane_Jwala.jpg/220px-Jyoti_Bane_Jwala.jpg,https://en.wikipedia.org/wiki/Jyoti_Bane_Jwala
Khanjar (1980 film),tt0154730,,https://en.wikipedia.org/wiki/Khanjar_(1980_film)
Khubsoorat,tt0244585,https://upload.wikimedia.org/wikipedia/en/thumb/0/02/Khubsoorat_1980_film_poster.jpg/220px-Khubsoorat_1980_film_poster.jpg,https://en.wikipedia.org/wiki/Khubsoorat
Neeyat (film),tt0368068,https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/Neeyat_%28film%29.jpg/220px-Neeyat_%28film%29.jpg,https://en.wikipedia.org/wiki/Neeyat_(film)
Lootmaar,tt0154788,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Lootmaarfilm.jpg/220px-Lootmaarfilm.jpg,https://en.wikipedia.org/wiki/Lootmaar
Man Pasand,tt0157965,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Man_Pasand.jpg/220px-Man_Pasand.jpg,https://en.wikipedia.org/wiki/Man_Pasand
Morchha,tt0246086,,https://en.wikipedia.org/wiki/Morchha
Nishana (1980 film),tt0257965,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Nishana_%281980_film%29.jpg/220px-Nishana_%281980_film%29.jpg,https://en.wikipedia.org/wiki/Nishana_(1980_film)
Patita (1980 film),tt0316386,https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Patita-1980.jpg/220px-Patita-1980.jpg,https://en.wikipedia.org/wiki/Patita_(1980_film)
Khwab,tt0268407,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Khwab-1980.jpg/220px-Khwab-1980.jpg,https://en.wikipedia.org/wiki/Khwab
Kismet (1980 film),tt0360718,,https://en.wikipedia.org/wiki/Kismet_(1980_film)
Pyaara Dushman,tt0362057,https://upload.wikimedia.org/wikipedia/en/thumb/a/aa/Pyaara_Dushman.jpg/220px-Pyaara_Dushman.jpg,https://en.wikipedia.org/wiki/Pyaara_Dushman
Payal Ki Jhankaar,tt0156882,https://upload.wikimedia.org/wikipedia/en/thumb/2/22/Payal_Ki_Jhankaar.jpg/220px-Payal_Ki_Jhankaar.jpg,https://en.wikipedia.org/wiki/Payal_Ki_Jhankaar
Qurbani (film),tt0246879,https://upload.wikimedia.org/wikipedia/en/thumb/d/d7/Qurbani_poster.jpg/220px-Qurbani_poster.jpg,https://en.wikipedia.org/wiki/Qurbani_(1980_film)
Phir Wahi Raat,tt0358020,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Phirwohiraat.png/220px-Phirwohiraat.png,https://en.wikipedia.org/wiki/Phir_Wohi_Raat
Ram Balram,tt0081401,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Ram_Balram.jpg/220px-Ram_Balram.jpg,https://en.wikipedia.org/wiki/Ram_Balram
Red Rose (1980 film),tt0156014,https://upload.wikimedia.org/wikipedia/en/thumb/8/86/Red_rose_1980.jpg/220px-Red_rose_1980.jpg,https://en.wikipedia.org/wiki/Red_Rose_(1980_film)
Saboot,tt0253618,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Sabootfilm80.jpg/220px-Sabootfilm80.jpg,https://en.wikipedia.org/wiki/Saboot
Sanjh Ki Bela,tt2301141,,https://en.wikipedia.org/wiki/Sanjh_Ki_Bela
Arising from the Surface,tt0081453,,https://en.wikipedia.org/wiki/Satah_Se_Uthata_Aadmi
Sitara (1980 film),tt0400830,https://upload.wikimedia.org/wikipedia/en/3/3c/Sitaramithun.jpg,https://en.wikipedia.org/wiki/Sitara_(1980_film)
Sparsh (film),tt0079938,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Sparsh%2C_1980_Hindi_film.jpg/220px-Sparsh%2C_1980_Hindi_film.jpg,https://en.wikipedia.org/wiki/Sparsh_(film)
Shaan (film),tt0081491,https://upload.wikimedia.org/wikipedia/en/thumb/6/60/Shaan_film_poster.jpg/220px-Shaan_film_poster.jpg,https://en.wikipedia.org/wiki/Shaan_(film)
Sau Din Saas Ke,tt0358108,,https://en.wikipedia.org/wiki/Sau_Din_Saas_Ke
The Burning Train,tt0158534,https://upload.wikimedia.org/wikipedia/en/thumb/2/22/TheBurningTrain.jpg/220px-TheBurningTrain.jpg,https://en.wikipedia.org/wiki/The_Burning_Train
Takkar (1980 film),tt0155238,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Takkar_%281980_film%29.jpg/220px-Takkar_%281980_film%29.jpg,https://en.wikipedia.org/wiki/Takkar_(1980_film)
Taxi Chor,tt0081605,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/TaxiChorMithun.JPG/220px-TaxiChorMithun.JPG,https://en.wikipedia.org/wiki/Taxi_Chor
The Naxalites,tt0081219,,https://en.wikipedia.org/wiki/The_Naxalites_(1980_film)
Thodisi Bewafaii,tt0081624,https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Thodisi_Bewafaii.jpg/220px-Thodisi_Bewafaii.jpg,https://en.wikipedia.org/wiki/Thodisi_Bewafaii
Unees-Bees,tt0388499,https://upload.wikimedia.org/wikipedia/en/thumb/8/86/Unees-Bees.jpg/220px-Unees-Bees.jpg,https://en.wikipedia.org/wiki/Unees-Bees
Yari Dushmani,tt0081783,,https://en.wikipedia.org/wiki/Yari_Dushmani
Aakhri Kasam,tt0178177,https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Aakhri_Kasam.jpg/220px-Aakhri_Kasam.jpg,https://en.wikipedia.org/wiki/Aakhri_Kasam
Aatish (film),tt0178210,https://upload.wikimedia.org/wikipedia/en/thumb/e/ec/Aatish_%28film%29.jpeg/220px-Aatish_%28film%29.jpeg,https://en.wikipedia.org/wiki/Aatish_(film)
Aaj Ki Dhara,tt0177499,,https://en.wikipedia.org/wiki/Aaj_Ki_Dhara
Aangan Ki Kali,tt0178188,https://upload.wikimedia.org/wikipedia/en/thumb/5/51/Aangan_Ki_Kali.gif/220px-Aangan_Ki_Kali.gif,https://en.wikipedia.org/wiki/Aangan_Ki_Kali
Ahinsa (1979 film),tt0078738,,https://en.wikipedia.org/wiki/Ahimsa_(1979_film)
Ahsaas,tt0078739,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Ahsaas.jpg/220px-Ahsaas.jpg,https://en.wikipedia.org/wiki/Ahsaas
Amar Deep (1979 film),tt0078761,https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/Amar_Deep.jpg/220px-Amar_Deep.jpg,https://en.wikipedia.org/wiki/Amar_Deep_(1979_film)
Aur Kaun?,tt0252247,,https://en.wikipedia.org/wiki/Aur_Kaun%3F
Bagula Bhagat,tt0237021,https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/Bagula_Bhagat.jpg/220px-Bagula_Bhagat.jpg,https://en.wikipedia.org/wiki/Bagula_Bhagat
Baton Baton Mein,tt0157339,https://upload.wikimedia.org/wikipedia/en/0/0f/BatonBatonMein_Poster.jpg,https://en.wikipedia.org/wiki/Baton_Baton_Mein
Bhayaanak,tt2710158,https://upload.wikimedia.org/wikipedia/en/b/be/Bhayaanakmithun.jpg,https://en.wikipedia.org/wiki/Bhayaanak
Dhongee,tt0379253,https://upload.wikimedia.org/wikipedia/en/thumb/e/e8/Dhongee.jpg/220px-Dhongee.jpg,https://en.wikipedia.org/wiki/Dhongee
Bin Phere Hum Tere,tt0315292,https://upload.wikimedia.org/wikipedia/en/thumb/f/fb/Bin_Phere_Hum_Tere.jpg/220px-Bin_Phere_Hum_Tere.jpg,https://en.wikipedia.org/wiki/Bin_Phere_Hum_Tere
Bombay by Nite,tt0385559,,https://en.wikipedia.org/wiki/Bombay_by_Nite
Chambal Ki Raani,tt0255886,https://upload.wikimedia.org/wikipedia/en/thumb/9/92/Chambal_Ki_Rani.jpg/220px-Chambal_Ki_Rani.jpg,https://en.wikipedia.org/wiki/Chambal_Ki_Raani
Dada (1979 film),tt0231416,https://upload.wikimedia.org/wikipedia/en/3/3b/Dadamovie.jpg,https://en.wikipedia.org/wiki/Dada_(1979_film)
Dil Kaa Heera,tt0215717,https://upload.wikimedia.org/wikipedia/en/5/5e/Dil_Kaa_Heera.jpg,https://en.wikipedia.org/wiki/Dil_Kaa_Heera
Do Ladke Dono Kadke,tt0157545,,https://en.wikipedia.org/wiki/Do_Ladke_Dono_Kadke
Do Shikaari,tt0367661,,https://en.wikipedia.org/wiki/Do_Shikaari
Dooriyaan,tt0156485,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Dooriyaanfilm.jpg/220px-Dooriyaanfilm.jpg,https://en.wikipedia.org/wiki/Dooriyaan
Duniya Meri Jeb Mein,tt0357621,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/Duniya_Meri_Jeb_Mein.jpg/220px-Duniya_Meri_Jeb_Mein.jpg,https://en.wikipedia.org/wiki/Duniya_Meri_Jeb_Mein
Ganga Bhavani,tt0254348,,https://en.wikipedia.org/wiki/Ganga_Bhavani
Gautam Govinda,tt0214707,https://upload.wikimedia.org/wikipedia/en/thumb/a/a9/GautamGovindafilm.png/220px-GautamGovindafilm.png,https://en.wikipedia.org/wiki/Gautam_Govinda
Allauddinum Albhutha Vilakkum,tt0324977,https://upload.wikimedia.org/wikipedia/en/thumb/4/4e/Allauddinum_Albhutha_Vilakkum.jpg/220px-Allauddinum_Albhutha_Vilakkum.jpg,https://en.wikipedia.org/wiki/Aladdin_and_the_Wonderful_Lamp_(1979_film)
Ghar Ki Laaj,tt0230245,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Ghar_Ki_Laaj.jpg/220px-Ghar_Ki_Laaj.jpg,https://en.wikipedia.org/wiki/Ghar_Ki_Laaj
Gol Maal,tt0079221,https://upload.wikimedia.org/wikipedia/en/thumb/a/a1/Golmal_Poster.jpg/220px-Golmal_Poster.jpg,https://en.wikipedia.org/wiki/Gol_Maal
Gopal Krishna (1979 film),tt0165805,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Gopal_Krishna.jpg/220px-Gopal_Krishna.jpg,https://en.wikipedia.org/wiki/Gopal_Krishna_(1979_film)
The Great Gambler,tt0079236,https://upload.wikimedia.org/wikipedia/en/thumb/f/fb/The_Great_Gambler_1979.jpg/220px-The_Great_Gambler_1979.jpg,https://en.wikipedia.org/wiki/The_Great_Gambler
Griha Pravesh,tt0156581,https://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Griha_Pravesh.jpg/220px-Griha_Pravesh.jpg,https://en.wikipedia.org/wiki/Griha_Pravesh
Hamare Tumhare,tt0079263,https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/HamaareTumhaare.png/220px-HamaareTumhaare.png,https://en.wikipedia.org/wiki/Hamare_Tumhare
Har Har Gange,tt0242504,https://upload.wikimedia.org/wikipedia/en/3/33/Har_Har_Gange.jpg,https://en.wikipedia.org/wiki/Har_Har_Gange
