imdb_id,title,original_title,is_adult,year_of_release,runtime,genres
tt0077797,Khatta Meetha,Khatta Meetha,0,1978,128,Comedy|Drama|Family
tt0078139,Ram Kasam,Ram Kasam,0,1978,\N,Action
tt0078204,Satyam Shivam Sundaram: Love Sublime,Satyam Shivam Sundaram: Love Sublime,0,1978,172,Drama|Romance
tt0078222,Seeta Aur Geeta,Seeta Aur Geeta,0,1972,162,Comedy|Drama|Family
tt0078241,Shalimar,Shalimar,0,1978,137,Action|Adventure|Crime
tt0078738,Ahinsa,Ahinsa,0,1979,103,Action|Drama
tt0078739,Ahsaas,Ahsaas,0,1979,144,Drama|Romance
tt0078761,Amar Deep,Amar Deep,0,1979,\N,Drama|Romance
tt0079221,Gol Maal,Gol Maal,0,1979,120,Comedy|Romance
tt0079236,The Great Gambler,The Great Gambler,0,1979,105,Action|Crime|Romance
tt0079263,Hamare Tumhare,Hamare Tumhare,0,1979,\N,Family
tt0079316,Hullabaloo Over Georgie and Bonnie's Pictures,Hullabaloo Over Georgie and Bonnie's Pictures,0,1978,85,Comedy|Drama
tt0079355,Jaani Dushman,Jaani Dushman,0,1979,154,Action|Horror|Mystery
tt0079364,Jeena Yahan,Jeena Yahan,0,1979,93,Drama
tt0079382,Jurmana,Jurmana,0,1979,139,Drama|Family
tt0079386,Kaala Patthar,Kaala Patthar,0,1979,176,Action|Drama|History
tt0079526,Manzil,Manzil,0,1979,113,Drama|Family|Romance
tt0079584,Mr. Natwarlal,Mr. Natwarlal,0,1979,148,Action|Comedy|Romance
tt0079589,Muqabla,Muqabla,0,1979,127,Action|Adventure|Drama
tt0079590,Muqaddar Ka Sikandar,Muqaddar Ka Sikandar,0,1978,189,Drama|Romance
tt0079614,Nauker,Nauker,0,1979,126,Comedy|Drama
tt0079749,Alibaba Aur 40 Chor,Alibaba Aur 40 Chor,0,1980,138,Action|Adventure|Family
tt0079938,The Touch,Sparsh,0,1980,145,Drama|Romance
tt0079963,Suhaag,Suhaag,0,1979,164,Action|Drama|Musical
tt0080322,Aakrosh,Aakrosh,0,1980,144,Crime|Drama|Music
tt0080343,Albert Pinto Ko Gussa Kyon Ata Hai,Albert Pinto Ko Gussa Kyon Ata Hai,0,1980,110,Comedy|Drama|Romance
tt0080638,Do Aur Do Paanch,Do Aur Do Paanch,0,1980,132,Action|Comedy|Drama
tt0080653,Dostana,Dostana,0,1980,152,Action|Crime|Drama
tt0080901,Hum Paanch,Hum Paanch,0,1980,163,Action|Drama
tt0080926,Insaf Ka Tarazu,Insaf Ka Tarazu,0,1980,146,Crime|Drama
tt0080982,Kalyug,Kalyug,0,1981,152,Drama
tt0081147,Meera,Meera,0,1979,155,Drama|History
tt0081219,The Naxalites,The Naxalites,0,1980,141,Drama
tt0081401,Ram Balram,Ram Balram,0,1980,169,Action|Comedy|Crime
tt0081453,Satah Se Uthata Aadmi,Satah Se Uthata Aadmi,0,1980,114,Drama
tt0081453,Satah Se Uthata Aadmi,Satah Se Uthata Aadmi,0,1980,114,Drama
tt0081491,Shaan,Shaan,0,1980,181,Action|Adventure|Crime
tt0081605,Taxi Chor,Taxi Chor,0,1980,\N,Crime|Thriller
tt0081624,Thodisi Bewafaii,Thodisi Bewafaii,0,1980,150,Drama
tt0081783,Yari Dushmani,Yari Dushmani,0,1980,\N,Action|Drama
tt0082071,Bezubaan,Bezubaan,0,1982,137,Drama|Romance
tt0082162,Chashme Buddoor,Chashme Buddoor,0,1981,145,Comedy|Family|Romance
tt0082504,Haathkadi,Haathkadi,0,1982,156,Drama|Family|Thriller
tt0082594,Kaalia,Kaalia,0,1981,157,Action|Drama
tt0082644,Laawaris,Laawaris,0,1981,189,Action|Drama|Musical
tt0082796,Naram Garam,Naram Garam,0,1981,122,Comedy|Drama
tt0082797,Naseeb,Naseeb,0,1981,197,Action|Musical|Romance
tt0083018,Deliverance,Sadgati,0,1981,45,Action|Drama
tt0083081,Silsila,Silsila,0,1981,182,Drama|Family|Romance
tt0083248,Umrao Jaan,Umrao Jaan,0,1981,145,Drama|Musical
tt0083349,Yaarana,Yaarana,0,1981,138,Action|Comedy|Drama
tt0083569,Apradhi Kaun?,Apradhi Kaun?,0,1982,\N,Thriller
tt0083570,Aparoopa,Aparoopa,0,1982,124,Drama
tt0083575,Arohan,Arohan,0,1983,144,Drama
tt0083578,Arth,Arth,0,1982,138,Drama|Romance
tt0083608,Badle Ki Aag,Badle Ki Aag,0,1982,158,Action|Drama
tt0083636,Bemisal,Bemisal,0,1982,142,Drama|Family
tt0083790,Dard Ka Rishta,Dard Ka Rishta,0,1982,152,Drama
tt0083820,Desh Premee,Desh Premee,0,1982,165,Action|Comedy|Drama
tt0084199,Khud-Daar,Khud-Daar,0,1982,169,Action|Drama
tt0084324,Meri Jung,Meri Jung,0,1985,164,Drama
tt0084385,Namak Halaal,Namak Halaal,0,1982,171,Action|Comedy|Drama
tt0084393,Nastik,Nastik,0,1983,\N,Action|Drama
tt0084532,Prem Rog,Prem Rog,0,1982,183,Drama|Musical|Romance
tt0084630,Satte Pe Satta,Satte Pe Satta,0,1982,160,Action|Comedy|Drama
tt0084667,Shakti,Shakti,0,1982,166,Action|Crime|Drama
tt0084744,Swami Dada,Swami Dada,0,1982,151,Action|Drama
tt0084840,Umbartha,Umbartha,0,1982,151,Drama
tt0084866,Vidhaata,Vidhaata,0,1982,168,Action|Drama
tt0085165,Andhaa Kaanoon,Andhaa Kaanoon,0,1983,155,Action|Drama
tt0085178,Ardh Satya,Ardh Satya,0,1983,130,Crime|Drama
tt0085361,Coolie,Coolie,0,1983,177,Action|Comedy|Drama
tt0085456,Durdesh,Durdesh,0,1983,143,Action|Crime|Drama
tt0085743,Jaane Bhi Do Yaaro,Jaane Bhi Do Yaaro,0,1983,132,Comedy|Drama
tt0085776,The Tale,Katha,0,1983,141,Comedy|Drama
tt0085785,Khandhar,Khandhar,0,1984,106,Drama
tt0085886,Mahaan,Mahaan,0,1983,\N,Action|Comedy|Drama
tt0085896,Mandi,Mandi,0,1983,167,Comedy|Drama
tt0085912,Mashaal,Mashaal,0,1984,162,Action|Drama|Family
tt0085913,Masoom,Masoom,0,1983,165,Drama|Family|Musical
tt0086156,Pukar,Pukar,0,1983,161,Action|Drama|Musical
tt0086170,Rang Birangi,Rang Birangi,0,1983,180,Comedy
tt0086230,Sadma,Sadma,0,1983,141,Romance
tt0086597,Woh 7 Din,Woh 7 Din,0,1983,139,Drama|Romance
tt0086892,Andar Baahar,Andar Baahar,0,1984,\N,Action|Thriller
tt0087417,Holi,Holi,0,1985,120,Comedy|Drama
tt0087434,Hum Dono,Hum Dono,0,1985,156,Comedy|Family|Musical
tt0087474,Inquilaab,Inquilaab,0,1984,152,Action|Drama|Thriller
tt0087492,Jaag Utha Insan,Jaag Utha Insan,0,1984,\N,Drama|Family
tt0087586,Laila,Laila,0,1984,\N,Musical|Romance
tt0087736,Mohan Joshi Hazir Ho!,Mohan Joshi Hazir Ho!,0,1984,130,Drama
tt0087868,Paar,Paar,0,1984,141,Drama
tt0087886,Paroma,Paroma,0,1984,139,Drama
tt0087958,Pyar Jhukta Nahin,Pyar Jhukta Nahin,0,1985,135,Family|Romance
tt0087975,Raaj Tilak,Raaj Tilak,0,1984,\N,Action|Drama
tt0088031,Saaransh,Saaransh,0,1984,137,Drama
tt0088099,Sharaabi,Sharaabi,0,1984,180,Comedy|Drama|Romance
tt0088227,Tarang,Tarang,0,1984,171,Drama
tt0088335,Utsav,Utsav,0,1984,145,Drama|Music|Romance
tt0088442,Zameen Aasmaan,Zameen Aasmaan,0,1984,133,Drama|Family
tt0088687,Aitbaar,Aitbaar,0,1985,133,Action|Thriller
tt0088986,Damul,Damul,0,1985,106,Drama
tt0089119,Faasle,Faasle,0,1985,146,Drama|Romance
tt0089194,Geraftaar,Geraftaar,0,1985,167,Action|Drama
tt0089201,Ghulami,Ghulami,0,1985,199,Action
tt0089382,Joshilaay,Joshilaay,0,1989,\N,Action|Drama|Western
tt0089413,Khamosh,Khamosh,0,1986,101,Mystery|Thriller
tt0089465,Lava,Lava,0,1985,\N,Drama|Family
tt0089552,Mard,Mard,0,1985,177,Action|Drama|Romance
tt0089582,Mera Jawab,Mera Jawab,0,1985,\N,Action
tt0089599,Mirch Masala,Mirch Masala,0,1987,128,Drama|Thriller
tt0089610,Mohabbat,Mohabbat,0,1985,134,Romance
tt0089678,New Delhi Times,New Delhi Times,0,1986,123,Drama|Mystery
tt0089952,Saaheb,Saaheb,0,1985,150,Drama
tt0089959,Sanjog,Sanjog,0,1985,148,Drama
tt0090138,Tawaif,Tawaif,0,1985,160,Comedy|Drama|Romance
tt0090202,Trikal (Past Present Future),Trikal (Past Present Future),0,1985,137,Drama
tt0090358,Yudh,Yudh,0,1985,155,Action|Crime|Drama
tt0090575,Aakhree Raasta,Aakhree Raasta,0,1986,164,Action|Crime|Drama
tt0090577,Aap Ke Saath,Aap Ke Saath,0,1986,\N,Drama
tt0090581,Abodh,Abodh,0,1984,132,Drama
tt0090611,Allah-Rakha,Allah-Rakha,0,1986,160,Action|Drama
tt0090812,Chameli Ki Shaadi,Chameli Ki Shaadi,0,1986,136,Comedy|Drama|Romance
tt0090958,Dosti Dushmani,Dosti Dushmani,0,1986,152,Action|Drama
tt0091105,Genesis,Genesis,0,1986,105,Drama
tt0091256,Permission,Ijaazat,0,1987,137,Drama|Musical|Romance
tt0091258,Ilzaam,Ilzaam,0,1986,164,Drama|Family
tt0091267,Insaaf Ki Awaaz,Insaaf Ki Awaaz,0,1986,162,Action
tt0091284,Janbaaz,Janbaaz,0,1986,175,Action|Drama
tt0091320,Kala Dhanda Goray Log,Kala Dhanda Goray Log,0,1986,158,Drama|Family
tt0091328,Karma,Karma,0,1986,193,Action|Adventure|Comedy
tt0091439,Love and God,Love and God,0,1986,141,Drama|Romance
tt0091512,Mera Dharam,Mera Dharam,0,1986,\N,Action|Thriller
tt0091598,Naam,Naam,0,1986,177,Crime|Drama|Thriller
tt0091601,Nagina,Nagina,0,1986,137,Fantasy|Romance
tt0091806,Pyar Kiya Hai Pyar Karenge,Pyar Kiya Hai Pyar Karenge,0,1986,\N,Drama|Romance
tt0092033,Swati,Swati,0,1986,151,Drama
tt0092049,Tan-Badan,Tan-Badan,0,1986,115,Drama
tt0092599,Awara Baap,Awara Baap,0,1985,\N,Drama|Family
tt0092888,Diljalaa,Diljalaa,0,1987,140,Action|Drama
tt0093182,Hero Hiralal,Hero Hiralal,0,1988,146,Action|Comedy|Drama
tt0093263,Insaaf,Insaaf,0,1987,\N,Action|Drama
tt0093287,Itihaas,Itihaas,0,1987,138,Drama|Family
tt0093293,Jalwa,Jalwa,0,1987,134,Action|Thriller
tt0093518,Main Balwan,Main Balwan,0,1986,130,Drama
tt0093555,Mohre,Mohre,0,1987,104,Drama|Mystery
tt0093578,Mr. India,Mr. India,0,1987,179,Action|Comedy|Drama
tt0093604,Nazrana,Nazrana,0,1987,\N,Romance
tt0093949,Shahenshah,Shahenshah,0,1988,175,Action|Adventure
tt0094081,Susman,Susman,0,1987,140,Drama
tt0094132,Thikana,Thikana,0,1987,138,Crime|Drama
tt0094299,Watan Ke Rakhwale,Watan Ke Rakhwale,0,1987,149,Action|Adventure|Crime
tt0094720,Bees Saal Baad,Bees Saal Baad,0,1989,141,Horror|Mystery
tt0094958,Dayavan,Dayavan,0,1988,173,Action|Crime|Drama
tt0094979,The Deceivers,The Deceivers,0,1988,102,Adventure|Drama|Thriller
tt0095010,Dharamyudh,Dharamyudh,0,1988,\N,Drama|Mystery|Thriller
tt0095198,Gangaa Jamunaa Saraswathi,Gangaa Jamunaa Saraswathi,0,1988,187,Action|Drama|Romance
tt0095300,Hifazat,Hifazat,0,1987,136,Drama|Family
tt0095375,Inteqam,Inteqam,0,1988,\N,Drama
tt0095432,Kaun Jeeta Kaun Haara,Kaun Jeeta Kaun Haara,0,1987,119,Comedy|Drama
tt0095440,Khatron Ke Khiladi,Khatron Ke Khiladi,0,1988,156,Action|Drama
tt0095857,Pestonjee,Pestonjee,0,1988,125,Comedy|Drama
tt0095936,Qayamat Se Qayamat Tak,Qayamat Se Qayamat Tak,0,1988,162,Drama|Musical|Romance
tt0095955,Ram-Avtar,Ram-Avtar,0,1988,170,Action|Drama|Romance
tt0096028,Salaam Bombay!,Salaam Bombay!,0,1988,113,Crime|Drama
tt0096139,Sone Pe Suhaaga,Sone Pe Suhaaga,0,1988,\N,Action|Family
tt0096140,Soorma Bhopali,Soorma Bhopali,0,1988,153,Comedy
tt0096252,Tezaab,Tezaab,0,1988,173,Action|Drama|Romance
tt0096355,Uttar Dakshin,Uttar Dakshin,0,1987,\N,Action|Drama
tt0096390,Vijay,Vijay,0,1988,172,Action|Drama|Romance
tt0096415,Waqt Ki Awaz,Waqt Ki Awaz,0,1988,\N,Action|Crime|Drama
tt0096477,Yateem,Yateem,0,1988,173,Action|Drama
tt0096896,Batwara,Batwara,0,1989,201,Action|Drama
tt0096922,Bhrashtachar,Bhrashtachar,0,1989,153,Action|Crime|Drama
tt0097045,Chandni,Chandni,0,1989,186,Drama|Musical|Romance
tt0097143,Daddy,Daddy,0,1989,135,Drama
tt0097264,Eeshwar,Eeshwar,0,1989,147,Drama|Family|Musical
tt0097466,Guru,Guru,0,1989,174,Crime
tt0097513,Hisaab Khoon Ka,Hisaab Khoon Ka,0,1989,\N,Drama|Mystery
tt0097563,Ilaaka,Ilaaka,0,1989,161,Action|Drama
tt0097609,Jaadugar,Jaadugar,0,1989,\N,Comedy|Fantasy
tt0097640,Kala Bazaar,Kala Bazaar,0,1989,160,Action|Drama
tt0097642,Kanoon Apna Apna,Kanoon Apna Apna,0,1989,162,Action|Crime|Drama
tt0097784,Love Love Love,Love Love Love,0,1989,146,Drama|Romance
tt0097812,Main Azaad Hoon,Main Azaad Hoon,0,1989,160,Drama
tt0097813,Main Tera Dushman,Main Tera Dushman,0,1989,\N,Action|Adventure|Crime
tt0097926,Mujrim,Mujrim,0,1989,\N,Action|Crime
tt0098168,Ram Lakhan,Ram Lakhan,0,1989,174,Action|Drama|Musical
tt0098491,Toofan,Toofan,0,1989,174,Action|Crime
tt0100095,Maine Pyar Kiya,Maine Pyar Kiya,0,1989,192,Drama|Family|Musical
tt0100816,Tridev,Tridev,0,1989,173,Action|Crime|Drama
tt0100857,Vardi,Vardi,0,1989,161,Action|Crime|Drama
tt0102636,Parinda,Parinda,0,1989,154,Action|Crime|Drama
tt0102705,Prem Pratigyaa,Prem Pratigyaa,0,1989,156,Drama|Romance
tt0122162,Madhosh,Madhosh,0,1974,133,Drama|Musical|Romance
tt0122427,Chaalbaaz,Chaalbaaz,0,1989,155,Action|Comedy|Drama
tt0123102,Hero,Hero,0,1983,173,Action|Drama|Romance
tt0123370,Return of Robin Hood,Aaj Ka Robin Hood,0,1988,80,Drama
tt0125556,Tohfa,Tohfa,0,1984,159,Drama|Romance
tt0126264,Deewana,Deewana,0,1952,\N,Romance
tt0128909,Aaram,Aaram,0,1951,\N,Romance
tt0128962,Beqasoor,Beqasoor,0,1950,\N,Drama
tt0128985,Chalti Ka Naam Gaadi,Chalti Ka Naam Gaadi,0,1958,173,Comedy|Musical|Romance
tt0129331,Raj Hath,Raj Hath,0,1956,136,Adventure|Drama|Romance
tt0129422,Tarana,Tarana,0,1951,\N,Drama|Romance
tt0130797,Jaali Note,Jaali Note,0,1960,155,Action|Crime|Drama
tt0130803,Jhumroo,Jhumroo,0,1961,171,Comedy|Drama|Musical
tt0130989,Saiyan,Saiyan,0,1951,\N,Drama|Family|Romance
tt0130991,Sangdil,Sangdil,0,1952,150,Drama|Mystery|Romance
tt0130991,Sangdil,Sangdil,0,1952,150,Drama|Mystery|Romance
tt0131852,Azaad,Azaad,0,1955,163,Action|Adventure|Comedy
tt0132166,Foot Path,Foot Path,0,1953,148,Crime|Drama
tt0133014,Hulchul,Hulchul,0,1951,\N,Drama
tt0133188,Rustom Sohrab,Rustom Sohrab,0,1967,144,Action|Adventure|Drama
tt0134292,Armaan,Armaan,0,1953,130,Drama|Family
tt0134301,Bahut Din Huwe...,Bahut Din Huwe...,0,1954,168,Adventure|Drama|Fantasy
tt0134615,Dhake Ki Malmal,Dhake Ki Malmal,0,1956,\N,Comedy|Drama
tt0135061,Yahudi Ki Ladki,Yahudi Ki Ladki,0,1957,\N,\N
tt0135168,Boy Friend,Boy Friend,0,1961,137,Drama|Romance
tt0135399,Do Ustad,Do Ustad,0,1959,139,Action|Crime|Drama
tt0137341,Ab Dilli Dur Nahin,Ab Dilli Dur Nahin,0,1957,133,Drama
tt0137349,Albela,Albela,0,1951,158,Comedy|Drama|Musical
tt0137361,Anupama,Anupama,0,1966,148,Drama|Romance
tt0137362,Anuradha,Anuradha,0,1960,141,Drama
tt0137455,Dastak,Dastak,0,1970,145,Drama
tt0137459,Deedar,Deedar,0,1951,130,Musical|Romance
tt0137847,Jahan Ara,Jahan Ara,0,1964,\N,Romance
tt0137954,Milap,Milap,0,1955,\N,Comedy|Drama
tt0137958,Mirza Ghalib,Mirza Ghalib,0,1954,145,Drama|History|Musical
tt0137958,Mirza Ghalib,Mirza Ghalib,0,1954,145,Drama|History|Musical
tt0138323,Bhabhi Ki Chudiyan,Bhabhi Ki Chudiyan,0,1961,168,Drama|Family
tt0138360,Chitralekha,Chitralekha,0,1964,\N,Comedy|Drama
tt0138411,Dushman,Dushman,0,1971,177,Drama
tt0138994,Abhilasha,Abhilasha,0,1968,141,Drama|Romance
tt0138996,Adil-E-Jahangir,Adil-E-Jahangir,0,1955,150,Drama
tt0139003,Akeli Mat Jaiyo,Akeli Mat Jaiyo,0,1963,\N,Comedy|Romance
tt0139012,Aladdin and the Wonderful Lamp,Aladdin Aur Jadui Chirag,0,1952,144,Adventure|Fantasy
tt0139027,Ardhangini,Ardhangini,0,1959,\N,Family|Romance
tt0139039,Baadbaan,Baadbaan,0,1954,\N,Drama|Family
tt0139046,Baharon Ki Manzil,Baharon Ki Manzil,0,1968,160,Mystery
tt0139048,Bahu Begum,Bahu Begum,0,1967,167,Comedy|Drama|Romance
tt0139065,Bheegi Raat,Bheegi Raat,0,1965,157,Comedy|Drama|Romance
tt0139106,Chand,Chand,0,1959,149,Drama
tt0139107,Chandan Ka Palna,Chandan Ka Palna,0,1967,166,Drama
tt0139108,Chandni Chowk,Chandni Chowk,0,1954,\N,Drama|Family
tt0139110,Char Dil Char Rahen,Char Dil Char Rahen,0,1959,160,Drama
tt0139116,Chirag Kahan Roshni Kahan,Chirag Kahan Roshni Kahan,0,1959,\N,Drama|Family
tt0139157,Dil Ek Mandir,Dil Ek Mandir,0,1963,148,Drama|Musical|Romance
tt0139192,Farishta,Farishta,0,1958,\N,Crime|Drama|Family
tt0139237,Gazal,Gazal,0,1964,129,Drama|Musical|Romance
tt0139248,Gomti Ke Kinare,Gomti Ke Kinare,0,1972,\N,Drama|Family
tt0139303,Halaku,Halaku,0,1956,122,Action|Adventure|Drama
tt0139306,Hamara Ghar,Hamara Ghar,0,1950,\N,\N
tt0139311,Hanumaan Pataal Vijay,Hanumaan Pataal Vijay,0,1951,\N,Drama|Fantasy
tt0139392,Jawab,Jawab,0,1970,134,Romance
tt0139398,Kaajal,Kaajal,0,1965,168,Drama|Family|Musical
tt0139402,Kinare Kinare,Kinare Kinare,0,1963,111,Drama|Romance
tt0139415,Lakshmi Narayan,Lakshmi Narayan,0,1951,119,Fantasy
tt0139443,Madhosh,Madhosh,0,1951,\N,Drama|Family|Musical
tt0139446,Maain Bhi Ladki Hun,Maain Bhi Ladki Hun,0,1964,152,Drama
tt0139447,Majhli Didi,Majhli Didi,0,1967,136,Drama
tt0139502,Noorjehan,Noorjehan,0,1967,\N,Drama|History|Romance
tt0139525,Phool Aur Patthar,Phool Aur Patthar,0,1966,163,Action|Drama|Romance
tt0139525,Phool Aur Patthar,Phool Aur Patthar,0,1966,163,Action|Drama|Romance
tt0139548,Purnima,Purnima,0,1965,120,Family|Romance
tt0139581,Sahara,Sahara,0,1958,135,Drama|Family
tt0139583,Sanam,Sanam,0,1951,\N,Comedy|Drama|Romance
tt0139584,Sanjh Aur Savera,Sanjh Aur Savera,0,1964,134,Drama|Family
tt0139607,Shararat,Shararat,0,1959,\N,Comedy
tt0139635,Tamasha,Tamasha,0,1952,127,Drama
tt0140302,Kali Ghata,Kali Ghata,0,1951,\N,Drama|Romance
tt0140370,Mayurpankh,Mayurpankh,0,1954,106,Adventure|Drama|Musical
tt0141135,Gopi,Gopi,0,1970,143,Action|Comedy|Drama
tt0141441,Jogan,Jogan,0,1950,116,Drama|Musical|Romance
tt0142431,Khamoshi,Khamoshi,0,1970,127,Family|Musical|Romance
tt0144023,Yatrik,Yatrik,0,1952,\N,Drama
tt0144603,Shabab,Shabab,0,1954,\N,Drama|Romance
tt0145851,Jagriti,Jagriti,0,1956,138,Comedy|Drama|Family
tt0145851,Jagriti,Jagriti,0,1956,138,Comedy|Drama|Family
tt0145856,Jhanak Jhanak Payal Baaje,Jhanak Jhanak Payal Baaje,0,1955,143,Drama|Family|Musical
tt0146266,Seema,Seema,0,1955,140,Drama
tt0146335,Upkar,Upkar,0,1967,175,Drama|Romance|War
tt0146335,Upkar,Upkar,0,1967,175,Drama|Romance|War
tt0146645,Dosti,Dosti,0,1964,163,Drama|Family|Musical
tt0146791,Gharana,Gharana,0,1961,154,Comedy|Drama|Family
tt0146794,Ghunghat,Ghunghat,0,1960,\N,Drama|Family
tt0147036,Masoom,Masoom,0,1960,\N,Drama
tt0147811,Ankhen,Ankhen,0,1968,172,Action|Adventure|Drama
tt0147811,Ankhen,Ankhen,0,1968,172,Action|Adventure|Drama
tt0147812,Aansoo Ban Gaye Phool,Aansoo Ban Gaye Phool,0,1969,145,Drama|Family
tt0147843,Anokhi Raat,Anokhi Raat,0,1968,120,Crime|Drama|Mystery
tt0147855,Aashirwad,Aashirwad,0,1968,146,Drama
tt0147925,Brahmachari,Brahmachari,0,1968,157,Comedy|Drama|Family
tt0147925,Brahmachari,Brahmachari,0,1968,157,Comedy|Drama|Family
tt0147973,Chanda Aur Bijli,Chanda Aur Bijli,0,1969,137,Drama
tt0148266,Heer Raanjha,Heer Raanjha,0,1970,142,Drama|Family|Musical
tt0148353,Jeene Ki Raah,Jeene Ki Raah,0,1969,152,Drama|Family|Musical
tt0148375,Khilona,Khilona,0,1970,160,Drama|Musical|Romance
tt0148523,Neel Kamal,Neel Kamal,0,1968,160,Drama|Fantasy|Musical
tt0148691,Sachaa Jhutha,Sachaa Jhutha,0,1970,143,Action|Comedy|Thriller
tt0148692,Safar,Safar,0,1970,137,Drama|Romance
tt0148706,Saraswatichandra,Saraswatichandra,0,1968,156,Drama|Romance
tt0148841,Shikar,Shikar,0,1968,139,Mystery|Thriller
tt0148842,Shikast,Shikast,0,1953,\N,Drama
tt0148842,Shikast,Shikast,0,1953,\N,Drama
tt0149345,Waris,Waris,0,1969,\N,Comedy|Drama|Family
tt0149570,Aagman,Aagman,0,1982,\N,Drama
tt0149574,Aasmaan Mahal,Aasmaan Mahal,0,1965,172,Drama
tt0149708,Arjun Pandit,Arjun Pandit,0,1976,\N,Drama|Family
tt0149814,Be-Imaan,Be-Imaan,0,1972,133,Drama|Family
tt0149857,Bhavna,Bhavna,0,1984,\N,Drama
tt0150251,Daag: A Poem of Love,Daag: A Poem of Love,0,1973,146,Drama|Romance
tt0150348,Do Sholay,Do Sholay,0,1977,145,Action
tt0150417,Dulhan Wahi Jo Piya Man Bhaaye,Dulhan Wahi Jo Piya Man Bhaaye,0,1977,165,Drama|Family|Musical
tt0150446,Ek Aadmi,Ek Aadmi,0,1988,\N,Drama
tt0150519,Faslah,Faslah,0,1974,\N,Crime|Drama|Romance
tt0150683,Gaman,Gaman,0,1978,119,Drama
tt0150718,Gharaonda,Gharaonda,0,1977,141,Drama|Romance
tt0150816,Hamara Ghar,Hamara Ghar,0,1964,\N,\N
tt0151206,Khoon Bhari Maang,Khoon Bhari Maang,0,1988,172,Action|Drama|Thriller
tt0151285,Lahu Ke Do Rang,Lahu Ke Do Rang,0,1979,139,Action|Drama
tt0151466,Main Tulsi Tere Aangan Ki,Main Tulsi Tere Aangan Ki,0,1978,151,Drama|Family
tt0151511,Mausam,Mausam,0,1975,156,Musical|Romance
tt0151670,Munna,Munna,0,1954,139,\N
tt0152080,Priyatama,Priyatama,0,1978,120,Romance
tt0152139,Ram Teri Ganga Maili,Ram Teri Ganga Maili,0,1985,178,Drama|Musical|Romance
tt0152256,Saagar,Saagar,0,1985,186,Drama|Romance
tt0152400,Shehar Aur Sapna,Shehar Aur Sapna,0,1963,120,Drama
tt0152509,Sohni Mahiwal,Sohni Mahiwal,0,1984,142,Action|Drama|Romance
tt0152720,Swami,Swami,0,1977,129,Drama
tt0153545,Vijeta,Vijeta,0,1982,151,Drama
tt0154104,Aag Aur Shola,Aag Aur Shola,0,1986,\N,Action
tt0154105,Aaj Ka Daur,Aaj Ka Daur,0,1985,153,Action|Drama
tt0154106,Aandhiyan,Aandhiyan,0,1952,136,Drama
tt0154108,Aarop,Aarop,0,1974,129,Drama
tt0154126,Alif-Laila,Alif-Laila,0,1953,\N,Fantasy
tt0154143,Anand Aur Anand,Anand Aur Anand,0,1984,\N,Drama|Family|Romance
tt0154178,Aaina,Aaina,0,1977,150,Drama
tt0154201,Bandish,Bandish,0,1980,152,Action|Crime|Drama
tt0154265,Bullet,Bullet,0,1976,124,Action|Crime|Thriller
tt0154311,Charnon Ki Saugandh,Charnon Ki Saugandh,0,1988,\N,Action|Drama|Family
tt0154390,Des Pardes,Des Pardes,0,1978,\N,Drama|Family
tt0154413,Dil Daulat Duniya,Dil Daulat Duniya,0,1972,\N,Comedy|Drama
tt0154415,Dildaar,Dildaar,0,1977,165,Action|Comedy|Drama
tt0154446,Ek Nai Paheli,Ek Nai Paheli,0,1984,\N,Drama
tt0154531,Ghar Ek Mandir,Ghar Ek Mandir,0,1984,156,Drama
tt0154532,Ghar Sansar,Ghar Sansar,0,1986,\N,Comedy|Drama
tt0154559,Haathon Ki Lakeeren,Haathon Ki Lakeeren,0,1986,139,Drama|Family|Musical
tt0154563,Hanste Zakhm,Hanste Zakhm,0,1973,\N,Drama|Romance
tt0154565,Haqeeqat,Haqeeqat,0,1964,184,Action|Musical|War
tt0154578,Heera Panna,Heera Panna,0,1973,\N,Romance
tt0154589,Himmat Aur Mehanat,Himmat Aur Mehanat,0,1987,137,Action|Drama
tt0154591,Hindustan Ki Kasam,Hindustan Ki Kasam,0,1973,152,Action|Drama|War
tt0154620,Hum Naujawan,Hum Naujawan,0,1985,137,Drama|Thriller
tt0154653,Ishq Ishq Ishq,Ishq Ishq Ishq,0,1974,131,Drama|Romance
tt0154663,Jaaneman,Jaaneman,0,1976,110,Crime|Drama|Romance
tt0154685,Johny Mera Naam,Johny Mera Naam,0,1970,159,Action|Drama|Musical
tt0154695,Jurm Aur Sazaa,Jurm Aur Sazaa,0,1974,140,Action|Drama|Mystery
tt0154702,Kahin Aur Chal,Kahin Aur Chal,0,1968,\N,Drama
tt0154706,Black Mail,Black Mail,0,1973,145,Drama|Musical|Romance
tt0154730,Khanjar,Khanjar,0,1980,134,Thriller
tt0154731,Khazanchi,Khazanchi,0,1958,51,Romance
tt0154749,Kudrat,Kudrat,0,1981,164,Drama|Mystery|Romance
tt0154788,Lootmaar,Lootmaar,0,1980,\N,Action|Thriller
tt0154820,Main Tere Liye,Main Tere Liye,0,1988,\N,Drama|Romance
tt0154821,Majaal,Majaal,0,1987,180,Drama
tt0154838,Manmatha Leelai,Manmatha Leelai,0,1976,161,Comedy|Musical|Romance
tt0154844,Maqsad,Maqsad,0,1984,166,Action|Crime|Musical
tt0154846,Mard Ki Zabaan,Mard Ki Zabaan,0,1987,\N,Action
